id,institution_id,institution_name,institution_type,simplified_institution_category,target_firm_label,country_code,publication_count,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
I181679659,I181679659,Shanghai University of Finance and Economics,education,education,Other,CN,1,0.0015537600994406462,5.0,0.0,0.000674363299724108,47
I181727666,I181727666,University of Economics Ho Chi Minh City,education,education,Other,VN,2,0.001243008079552517,4.0,4.421746270686527e-05,1.9430068569348183e-05,8
I181877577,I181877577,Shanxi University,education,education,Other,CN,6,0.0037290242386575512,14.0,0.0002865119860971025,0.00020055963710056878,47
I181950316,I181950316,Saint Francis University,education,education,Other,US,1,0.0006215040397762585,2.0,0.0,7.927937059265471e-06,47
I182000528,I182000528,Ajman University,education,education,Other,AE,1,0.0,0.0,0.0,7.01741574200561e-36,193
I182286215,I182286215,Institute of Arctic and Alpine Research,facility,research_institute,Other,US,1,0.014605344934742075,47.0,0.0,0.012839970756676259,13
I182534213,I182534213,Universidade do Porto,education,education,Other,PT,5,0.009011808576755749,42.0,0.003955481222488198,0.008248421094757643,59
I182712176,I182712176,Montanuniversität Leoben,education,education,Other,AT,1,0.0006215040397762585,2.0,0.0,9.062302127613699e-28,194
I183067279,I183067279,Islamic Azad University North Tehran Branch,education,education,Other,IR,2,0.001243008079552517,4.0,0.0010331997527893786,1.2255265730521214e-05,68
I183067930,I183067930,Shanghai Jiao Tong University,education,education,Other,CN,28,0.017402113113735237,63.0,0.007678497346998913,0.01080713959830342,47
I183111857,I183111857,Malmö University,education,education,Other,SE,2,0.0,0.0,0.0,7.01741574200561e-36,195
I183173800,I183173800,Turku Centre for Computer Science,facility,research_institute,Other,FI,1,0.006215040397762585,20.0,0.0,0.005326161402553931,8
I183263030,I183263030,Graduate University of Advanced Technology,education,education,Other,IR,1,0.00031075201988812925,1.0,0.0,1.9257262453369212e-29,162
I183519381,I183519381,Capital Medical University,education,education,Other,CN,2,0.0006215040397762585,2.0,0.000516793070065742,5.533794429190533e-05,47
I183638586,I183638586,Parthenope University of Naples,education,education,Other,IT,2,0.0009322560596643878,3.0,0.0005167930700657419,2.0785166049383524e-05,41
I183697816,I183697816,Bangladesh University of Engineering and Technology,education,education,Other,BD,3,0.001243008079552517,4.0,2.050255002024165e-05,0.0005794650208508327,11
I183859904,I183859904,"Islamic Azad University, Mashhad",education,education,Other,IR,1,0.003418272218769422,11.0,0.0,0.0015034296867404706,75
I183898223,I183898223,International Hellenic University,education,education,Other,GR,1,0.0027967681789931634,9.0,0.0,0.0006688929254750704,41
I183935753,I183935753,King's College London,education,education,Other,GB,15,0.021752641392169047,87.0,0.008227327025424577,0.02431663679753952,41
I183970581,I183970581,Abasaheb Garware College,education,education,Other,IN,1,0.0006215040397762585,2.0,0.0,9.062302127613699e-28,196
I183974707,I183974707,Perimeter Institute,facility,research_institute,Other,CA,3,0.0382224984462399,134.0,0.0005611250550337702,0.09856693928041371,17
I184468904,I184468904,University of Qom,education,education,Other,IR,1,0.0,0.0,0.0,7.01741574200561e-36,197
I184531372,I184531372,OsloMet – Oslo Metropolitan University,education,education,Other,NO,1,0.0021752641392169046,7.0,0.0,0.000618275239677461,13
I184558857,I184558857,Royal Holloway University of London,education,education,Other,GB,3,0.003418272218769422,11.0,9.591888859941912e-05,0.001508989642420747,82
I184565670,I184565670,Georgetown University,education,education,Other,US,1,0.00031075201988812925,1.0,0.0,0.0002852644884486992,47
I184597095,I184597095,National Institute of Informatics,facility,research_institute,Other,JP,3,0.0009322560596643878,3.0,0.0005169379653190314,0.0011235746957239433,1
I184681353,I184681353,Anhui University of Science and Technology,education,education,Other,CN,3,0.001243008079552517,6.0,8.545997309273817e-06,0.00019706927148639862,47
I184693016,I184693016,China Medical University,education,education,Other,TW,4,0.0037290242386575512,14.0,0.0010772941756460467,1.9928108421053602e-05,70
I184834183,I184834183,Al-Azhar University,education,education,Other,EG,2,0.002486016159105034,8.0,0.00010547325409876453,1.431547647529851e-05,70
I184840846,I184840846,Virginia Commonwealth University,education,education,Other,US,2,0.00031075201988812925,1.0,0.0,6.1619784668625684e-06,102
I184843921,I184843921,Hebei University of Technology,education,education,Other,CN,2,0.0006215040397762585,2.0,1.0780228983048043e-05,0.0005645321169016404,47
I184942183,I184942183,University of Oslo,education,education,Other,NO,9,0.02113113735239279,69.0,0.003486824851972494,0.01626793655972057,11
I1850255,I1850255,University of Basel,education,education,Other,CH,4,0.001243008079552517,7.0,0.0,0.00017629717312259293,49
I185052938,I185052938,Hemwati Nandan Bahuguna Garhwal University,education,education,Other,IN,2,0.0009322560596643878,3.0,0.0,2.5229834634273786e-09,82
I185088104,I185088104,Tokyo City University,education,education,Other,JP,1,0.002486016159105034,8.0,0.0,0.00010645814353154012,47
I185103710,I185103710,"University of California, Santa Cruz",education,education,Other,US,2,0.0006215040397762585,2.0,0.0,0.001133842680042635,13
I185163786,I185163786,King Abdulaziz University,education,education,Other,SA,8,0.007147296457426973,23.0,0.004007998094198301,9.422472674823135e-05,70
I185203018,I185203018,King Saud bin Abdulaziz University for Health Sciences,education,education,Other,SA,1,0.0006215040397762585,2.0,0.0,0.00033658482257515606,13
I185261750,I185261750,University of Toronto,education,education,Other,CA,17,0.043194530764449963,152.0,0.010953227439166048,0.0719118718895805,1
I185443292,I185443292,Wayne State University,education,education,Other,US,1,0.0006215040397762585,2.0,0.0,0.0013622465247880417,1
I185492890,I185492890,University of Canterbury,education,education,Other,NZ,2,0.006215040397762585,24.0,5.1044231509917236e-05,0.001528811123158638,75
I185571130,I185571130,Al-Farabi Kazakh National University,education,education,Other,KZ,1,0.002486016159105034,8.0,0.0,5.3696455672093756e-05,39
I185854337,I185854337,Chicago Institute for Psychoanalysis,nonprofit,nonprofit,Other,US,1,0.0006215040397762585,2.0,0.0,0.0025077594927416956,17
I186217134,I186217134,Future University in Egypt,education,education,Other,EG,1,0.0006215040397762585,2.0,0.0,7.06759098970044e-08,82
I186354981,I186354981,University of Passau,education,education,Other,DE,2,0.007768800497203231,25.0,0.0,0.0038198672594016428,11
I186691195,I186691195,Qingdao Binhai University,education,education,Other,CN,1,0.00031075201988812925,1.0,0.0,4.675222728486287e-06,47
I186803428,I186803428,Brock University,education,education,Other,CA,2,0.0006215040397762585,2.0,0.0,0.0012308606811880097,13
I186903577,I186903577,University of Luxembourg,education,education,Other,LU,2,0.0021752641392169046,7.0,3.9081626519729706e-05,0.0005547932673476326,114
I186995768,I186995768,Università degli studi di Cassino e del Lazio Meridionale,education,education,Other,IT,1,0.00031075201988812925,1.0,0.0,9.197867161361593e-31,151
I187175081,I187175081,Shaanxi University of Technology,education,education,Other,CN,1,0.0006215040397762585,2.0,0.0,9.062302127613699e-28,198
I187400657,I187400657,South China Normal University,education,education,Other,CN,2,0.00031075201988812925,1.0,0.0,1.5130445518720309e-06,47
I187453708,I187453708,Institute for High Energy Physics,other,unknown,Other,ES,1,0.018334369173399624,59.0,0.0,0.043068375163582126,17
I187476118,I187476118,Saint Louis University,education,education,Other,ES,1,0.001243008079552517,4.0,0.0,0.0005988802205315076,102
I187531555,I187531555,Lund University,education,education,Other,SE,5,0.004661280298321939,17.0,0.00015321362078306864,0.004357030769056429,59
I188329596,I188329596,University of Canberra,education,education,Other,AU,1,0.001243008079552517,4.0,0.0,6.764614277112397e-05,75
I188538660,I188538660,University of Colorado Boulder,education,education,Other,US,10,0.04536979490366687,156.0,0.003239164875820082,0.08338983282595018,17
I188760350,I188760350,Ollscoil na Gaillimhe – University of Galway,education,education,Other,IE,6,0.004039776258545681,14.0,0.0015871755618589525,0.00021617629477935847,8
I188935350,I188935350,Anhui University of Finance and Economics,education,education,Other,CN,1,0.0006215040397762585,2.0,0.0,4.4943791768778904e-05,75
I188950975,I188950975,GlaxoSmithKline (United Kingdom),company,company,Other,GB,1,0.0006215040397762585,2.0,0.0,0.0014743346868676805,1
I188963388,I188963388,International Institute of Information Technology,education,education,Other,IN,1,0.004972032318210068,16.0,0.0,0.002164892448364547,47
I189109744,I189109744,Indian Institute of Technology Dhanbad,education,education,Other,IN,1,0.00031075201988812925,1.0,0.0,2.102021802430787e-07,70
I189158943,I189158943,University of Milan,education,education,Other,IT,3,0.004350528278433809,15.0,7.176197559321272e-05,0.0008921310050603621,75
I189196454,I189196454,The University of Texas at Arlington,education,education,Other,US,3,0.0021752641392169046,7.0,0.00037869987879193546,0.0016575532979362343,47
I189210763,I189210763,Yunnan University,education,education,Other,CN,1,0.00031075201988812925,1.0,0.0,9.197867161361593e-31,27
I189238007,I189238007,Taras Shevchenko National University of Kyiv,education,education,Other,UA,1,0.0015537600994406462,5.0,0.0,0.0025266926859669444,49
I189268942,I189268942,Universidad de Alcalá,education,education,Other,ES,4,0.0009322560596643878,3.0,0.0005167930700657419,1.7409537576968597e-06,11
I189442560,I189442560,Gyeongsang National University,education,education,Other,KR,2,0.00031075201988812925,1.0,0.0,1.981020512908147e-05,59
I189712700,I189712700,University of Konstanz,education,education,Other,DE,4,0.0074580484773151025,28.0,0.0002592780816756409,0.004750774206249178,8
I189996419,I189996419,Kawasaki Medical School,education,education,Other,JP,1,0.0,0.0,0.0,7.01741574200561e-36,200
I19008122,I19008122,Mangalore University,education,education,Other,IN,1,0.0,0.0,0.0,7.01741574200561e-36,201
I190082696,I190082696,Durham University,education,education,Other,GB,3,0.0015537600994406462,5.0,0.0,9.007829305519738e-05,11
I190242452,I190242452,Guangdong Pharmaceutical University,education,education,Other,CN,1,0.0015537600994406462,5.0,0.0,0.00031924112409329586,47
I190249584,I190249584,Universität Innsbruck,education,education,Other,AT,4,0.0031075201988812924,10.0,0.0002888026955777715,0.0006478844980326181,47
I190632392,I190632392,Luleå University of Technology,education,education,Other,SE,2,0.0006215040397762585,2.0,0.0,0.0007908230536373391,17
I191208505,I191208505,Xiamen University,education,education,Other,CN,6,0.0037290242386575512,12.0,0.0009427640607918923,0.000616680366033595,47
I191420491,I191420491,Universidad de Jaén,education,education,Other,ES,1,0.0,0.0,0.0,7.01741574200561e-36,202
I191879574,I191879574,Inha University,education,education,Other,KR,1,0.00031075201988812925,1.0,0.0,6.118515908935189e-06,17
I192365124,I192365124,Sri Lanka Institute of Information Technology,education,education,Other,LK,1,0.0015537600994406462,5.0,0.0,1.0384497822440087e-08,82
I192454743,I192454743,Sandia National Laboratories California,facility,research_institute,Other,US,2,0.001243008079552517,4.0,4.2306960707556644e-05,0.0003750197018616049,143
I192455894,I192455894,University of Nova Gorica,education,education,Other,SI,1,0.0006215040397762585,2.0,0.0,9.062302127613699e-28,135
I192455969,I192455969,York University,education,education,Other,CA,2,0.0,0.0,0.0,7.01741574200561e-36,203
I192545095,I192545095,United States Military Academy,education,education,Other,US,1,0.00031075201988812925,1.0,0.0,0.0005041044100138962,17
I1925986,I1925986,Loyola University Chicago,education,education,Other,US,1,0.001243008079552517,4.0,0.0,6.52395783581345e-05,47
I192619145,I192619145,University of the Witwatersrand,education,education,Other,ZA,2,0.036357986326911125,119.0,0.00023483904104378518,0.07082483949588758,17
I19268510,I19268510,Qualcomm (United Kingdom),company,company,Other,GB,1,0.0,0.0,0.0,7.01741574200561e-36,204
I193073490,I193073490,Siksha O Anusandhan University,education,education,Other,IN,1,0.0,0.0,0.0,7.01741574200561e-36,205
I193181351,I193181351,Universidad de Guadalajara,education,education,Other,MX,1,0.0009322560596643878,3.0,0.0,1.652752034687409e-05,13
I193223587,I193223587,University of Trento,education,education,Other,IT,4,0.0018645121193287756,6.0,0.0004424020438882538,0.0015276850336948013,70
I193260172,I193260172,British University in Dubai,education,education,Other,AE,2,0.0006215040397762585,4.0,0.0,4.7355320769606207e-07,70
I193352282,I193352282,Daegu Gyeongbuk Institute of Science and Technology,education,education,Other,KR,2,0.0009322560596643878,3.0,7.727746842104552e-07,3.704532029155387e-27,207
I193531525,I193531525,George Washington University,education,education,Other,US,3,0.001243008079552517,4.0,0.0005167930700657419,0.0016021630658799987,114
I193615760,I193615760,Dokuz Eylül University,education,education,Other,TR,1,0.002486016159105034,8.0,0.0,2.2521134509456386e-05,70
I193619901,I193619901,Constructor University,education,education,Other,DE,2,0.001243008079552517,4.0,0.0,0.0005987524857390044,1
I193662353,I193662353,Utrecht University,education,education,Other,NL,10,0.018955873213175885,72.0,0.002652759359997887,0.012946788205794698,41
I193700539,I193700539,Tilburg University,education,education,Other,NL,2,0.0009322560596643878,3.0,0.0,0.0011641325600375548,59
I193775966,I193775966,Yonsei University,education,education,Other,KR,11,0.034804226227470474,114.0,0.01927347218396668,0.05445352654165937,1
I194028371,I194028371,University of Regina,education,education,Other,CA,3,0.0015537600994406462,5.0,8.769821795055014e-07,0.0026866379711038444,1
I194348271,I194348271,"Government College University, Faisalabad",education,education,Other,PK,1,0.00031075201988812925,1.0,0.0,9.197867161361593e-31,208
I194388944,I194388944,"California State University, Channel Islands",education,education,Other,US,1,0.00031075201988812925,1.0,0.0,9.197867161361593e-31,89
I194450716,I194450716,Jilin University,education,education,Other,CN,5,0.002486016159105034,10.0,0.0011361411604700405,8.210916993578462e-05,47
I195024194,I195024194,Riphah International University,education,education,Other,PK,1,0.00031075201988812925,1.0,0.0,9.197867161361593e-31,209
I195460627,I195460627,University of Aberdeen,education,education,Other,GB,6,0.031075201988812924,107.0,0.0015610590957417414,0.031295462092622954,20
I195525897,I195525897,Research Institute of Molecular Pathology,facility,research_institute,Other,AT,1,0.0031075201988812924,10.0,0.0,0.001700834539703537,13
I195573530,I195573530,Janelia Research Campus,facility,research_institute,Other,US,1,0.00031075201988812925,1.0,0.0,0.00032507059715389513,114
I196345858,I196345858,Chungnam National University,education,education,Other,KR,1,0.0006215040397762585,2.0,0.0,5.409897611308114e-07,75
I196349391,I196349391,Universität Ulm,education,education,Other,DE,4,0.0018645121193287756,10.0,0.0004958792470799429,0.0005944789827161439,8
I196471810,I196471810,Korea Electrotechnology Research Institute,nonprofit,nonprofit,Other,KR,1,0.0006215040397762585,2.0,0.0,3.0505216326448674e-27,207
I196486160,I196486160,National Institute of Technology Agartala,education,education,Other,IN,2,0.0018645121193287756,6.0,0.0005167930700657419,1.2996086972000676e-07,70
I196608512,I196608512,PES University,education,education,Other,IN,2,0.0,0.0,0.0,7.01741574200561e-36,210
I196679689,I196679689,Joint Genome Institute,facility,research_institute,Other,US,1,0.007768800497203231,25.0,0.0,0.005642877005144959,17
I196699116,I196699116,Wuhan University of Technology,education,education,Other,CN,7,0.0015537600994406462,5.0,0.00011229051723507757,0.0007177817406396619,59
I196758499,I196758499,Fryske Akademy,facility,research_institute,Other,NL,1,0.00031075201988812925,1.0,0.0,0.0005875689937520798,17
I196829312,I196829312,La Trobe University,education,education,Other,AU,4,0.0031075201988812924,10.0,0.001534147986983287,0.0009431294533356115,20
I196972281,I196972281,Imec the Netherlands,facility,research_institute,Other,NL,1,0.0,0.0,0.0,7.01741574200561e-36,211
I19700959,I19700959,Florida International University,education,education,Other,US,2,0.001243008079552517,4.0,1.0931541887060396e-05,0.0005672114497099809,17
I197173980,I197173980,Southeastern Louisiana University,education,education,Other,US,1,0.0,0.0,0.0,7.01741574200561e-36,212
I197250369,I197250369,General Sir John Kotelawala Defence University,education,education,Other,LK,1,0.0006215040397762585,2.0,0.0,9.062302127613699e-28,96
I197251160,I197251160,Hebrew University of Jerusalem,education,education,Other,IL,5,0.004350528278433809,14.0,0.0005444456775107164,0.002701571147098036,75
I197274945,I197274945,Nagoya Institute of Technology,education,education,Other,JP,3,0.0006215040397762585,2.0,0.0,0.00012883645260389123,47
I197323543,I197323543,Johannes Gutenberg University Mainz,education,education,Other,DE,4,0.01709136109384711,62.0,0.000346460437887595,0.016434423924233835,13
I197347611,I197347611,Korea University,education,education,Other,KR,5,0.001243008079552517,5.0,0.0010352087506645803,0.0005427598439201951,47
I197518295,I197518295,IZA - Institute of Labor Economics,nonprofit,nonprofit,Other,DE,2,0.0021752641392169046,7.0,3.234347801635514e-05,0.0003530392050935846,114
I197572798,I197572798,Utah Valley University,education,education,Other,US,1,0.0006215040397762585,2.0,0.0,9.062302127613699e-28,0
I197809005,I197809005,"University of Campania ""Luigi Vanvitelli""",education,education,Other,IT,1,0.0015537600994406462,5.0,0.0,8.581052139299256e-05,47
I197854408,I197854408,University of Malta,education,education,Other,MT,1,0.0,0.0,0.0,7.01741574200561e-36,213
I197869895,I197869895,Anhui Medical University,education,education,Other,CN,1,0.0009322560596643878,3.0,0.0,5.5204739612396056e-05,47
I19820366,I19820366,Chinese Academy of Sciences,government,government,Other,CN,35,0.05500310752019888,233.0,0.056980964419818765,0.07785620763779941,47
I198244214,I198244214,Université Clermont Auvergne,education,education,Other,FR,3,0.03387197016780609,112.0,0.0024025603762034653,0.05544454991589654,13
I198488067,I198488067,Tinbergen Institute,education,education,Other,NL,1,0.0015537600994406462,5.0,0.0,8.271643567016952e-05,41
I198645480,I198645480,North China University of Water Resources and Electric Power,education,education,Other,CN,1,0.0009322560596643878,3.0,0.0,0.00018647087813709537,57
I198667473,I198667473,Chodang University,education,education,Other,KR,1,0.0,0.0,0.0,7.01741574200561e-36,214
I19880235,I19880235,Lomonosov Moscow State University,education,education,Other,RU,1,0.00031075201988812925,1.0,0.0,9.197867161361593e-31,215
I19894307,I19894307,Université de Montpellier,education,education,Other,FR,4,0.012119328775637041,44.0,3.707747458753274e-05,0.00999595893835343,75
I199143407,I199143407,Sunchon National University,education,education,Other,KR,1,0.001243008079552517,4.0,0.0,1.0487981970110409e-05,75
I19923696,I19923696,Østfold University College,education,education,Other,NO,2,0.0009322560596643878,3.0,0.00154922004817091,0.0001674288809818348,11
I199305430,I199305430,Nantong University,education,education,Other,CN,2,0.0031075201988812924,10.0,1.4624760898682861e-05,0.0023499838175965676,47
I199577144,I199577144,Council on Social Work Education,nonprofit,nonprofit,Other,US,1,0.001243008079552517,4.0,0.0,7.821019444477735e-05,75
I199693650,I199693650,Umm al-Qura University,education,education,Other,SA,2,0.00839030453697949,27.0,0.0010331997527893786,0.0038206764177025477,11
I199702508,I199702508,Jouf University,education,education,Other,SA,8,0.006215040397762585,22.0,0.0035574417842112304,2.380685295702914e-05,82
I200202764,I200202764,National Institute for Environmental Studies,education,education,Other,JP,1,0.0031075201988812924,10.0,0.0,0.0036994222285790224,47
I200284239,I200284239,Universidade de Santiago de Compostela,education,education,Other,ES,2,0.0037290242386575512,12.0,0.0010331997527893786,0.0006146085657931402,114
I200296433,I200296433,Chinese Academy of Medical Sciences & Peking Union Medical College,education,education,Other,CN,6,0.007768800497203231,26.0,0.0015682433522478058,0.010071344789906041,47
I200323923,I200323923,South London and Maudsley NHS Foundation Trust,healthcare,healthcare,Other,GB,2,0.005904288377874455,20.0,3.0846589478067334e-06,0.005666219883133622,41
I200332995,I200332995,TU Dortmund University,education,education,Other,DE,1,0.0009322560596643878,3.0,0.0,0.0015509580523608113,17
I200420086,I200420086,IULM University,education,education,Other,IT,1,0.0006215040397762585,2.0,0.0,9.062302127613699e-28,137
I200432940,I200432940,Allameh Tabataba'i University,education,education,Other,IR,1,0.0,0.0,0.0,7.01741574200561e-36,216
I200475212,I200475212,"The Graduate University for Advanced Studies, SOKENDAI",education,education,Other,JP,2,0.023306401491609695,75.0,0.0005079065449727265,0.0565033547919281,17
I200606013,I200606013,Daffodil International University,education,education,Other,BD,3,0.0027967681789931634,9.0,0.0012455074908690196,4.024307763193401e-05,82
I200650556,I200650556,University of Agder,education,education,Other,NO,2,0.0021752641392169046,7.0,0.0005167930700657419,0.00013610765415672106,8
I200719446,I200719446,Vanderbilt University,education,education,Other,US,6,0.040087010565568675,132.0,0.0008646793219796759,0.06990608052608904,1
I200749728,I200749728,Pir Mehr Ali Shah Arid Agriculture University,education,education,Other,PK,1,0.0006215040397762585,2.0,0.0,5.409897611308114e-07,75
I200763008,I200763008,Justus-Liebig-Universität Gießen,education,education,Other,DE,3,0.009633312616532008,31.0,0.001394869541065349,0.0057196325249694036,17
I200769079,I200769079,Hong Kong University of Science and Technology,education,education,Other,HK,4,0.0074580484773151025,24.0,0.0005495957715435369,0.007153663269916648,20
I200777214,I200777214,National and Kapodistrian University of Athens,education,education,Other,GR,2,0.005904288377874455,19.0,0.0007961993750087724,0.0021670704487464177,75
I200845125,I200845125,Nanjing University of Information Science and Technology,education,education,Other,CN,3,0.0015537600994406462,5.0,0.00011206484002170073,2.6049173819523696e-05,57
I200870766,I200870766,Brookhaven National Laboratory,facility,research_institute,Other,US,4,0.024238657551274082,83.0,6.129360467509516e-05,0.050685965087425455,17
I20089843,I20089843,Princeton University,education,education,Other,US,15,0.031385954008701054,107.0,0.006402359976622186,0.06914950668888879,17
I201025148,I201025148,Universidade Aberta,education,education,Other,PT,1,0.00031075201988812925,1.0,0.0,9.197867161361593e-31,217
I20107917,I20107917,Sri Ramachandra Institute of Higher Education and Research,education,education,Other,IN,1,0.00031075201988812925,1.0,0.0,9.197867161361593e-31,218
I20121455,I20121455,Bielefeld University,education,education,Other,DE,1,0.0018645121193287756,6.0,0.0,0.002371946528907735,41
I20126385,I20126385,Inonu University,education,education,Other,TR,1,0.0006215040397762585,2.0,0.0,1.2157433134305906e-06,47
I201324441,I201324441,University of Ferrara,education,education,Other,IT,1,0.002486016159105034,8.0,0.0,0.0016603618694918873,49
I201448701,I201448701,University of Washington,education,education,Other,US,47,0.06681168427594779,269.0,0.04223053467973846,0.11797141735804385,20
I201537933,I201537933,Tohoku University,education,education,Other,JP,5,0.0031075201988812924,10.0,0.001615972434384778,0.0005460314895606923,57
I201726411,I201726411,United Arab Emirates University,education,education,Other,AE,1,0.0027967681789931634,9.0,0.0,0.0017859641494848122,75
I201799495,I201799495,Middle East Technical University,education,education,Other,TR,1,0.0006215040397762585,2.0,0.0,0.0004945249647915396,70
I202276237,I202276237,Medical University of Graz,education,education,Other,AT,4,0.0031075201988812924,11.0,8.714676571287467e-05,0.0004285606087089167,68
I20231570,I20231570,Peking University,education,education,Other,CN,22,0.01678060907395898,63.0,0.007435478752866332,0.01579139002013638,47
I202334528,I202334528,Beijing Electronic Science and Technology Institute,education,education,Other,CN,1,0.0,0.0,0.0,7.01741574200561e-36,219
I202697423,I202697423,University of Zurich,education,education,Other,CH,8,0.02889993784959602,100.0,0.0019202757488779396,0.05342546912022655,17
I202735123,I202735123,Thi Qar University,education,education,Other,IQ,1,0.001243008079552517,4.0,0.0,0.00011556078936415026,13
I202963720,I202963720,University of St.Gallen,education,education,Other,CH,1,0.0009322560596643878,3.0,0.0,0.0015509580523608113,17
I203082224,I203082224,Hochschule Bielefeld,education,education,Other,DE,1,0.0018645121193287756,6.0,0.0,0.002371946528907735,41
I203172682,I203172682,Northern Arizona University,education,education,Other,US,1,0.013983840894965816,45.0,0.0,0.015054103733399542,20
I203238179,I203238179,Rhodes University,education,education,Other,ZA,1,0.022995649471721565,74.0,0.0,0.05649191161703822,17
I203455613,I203455613,Schrodinger (United States),company,company,Other,US,1,0.0,0.0,0.0,7.01741574200561e-36,220
I20382870,I20382870,Missouri University of Science and Technology,education,education,Other,US,1,0.0,0.0,0.0,7.01741574200561e-36,221
I203899302,I203899302,Universiti Teknologi Petronas,education,education,Other,MY,1,0.001243008079552517,4.0,0.0,8.229937361706941e-06,70
I204136569,I204136569,The Open University,education,education,Other,GB,2,0.002486016159105034,8.0,0.0002752937836332317,0.0001392419732669662,39
I204250578,I204250578,"University of California, Irvine",education,education,Other,US,10,0.01243008079552517,44.0,0.0011689282855787872,0.01071177480807795,17
I204275683,I204275683,Satbayev University,education,education,Other,KZ,1,0.002486016159105034,8.0,0.0,5.3696455672093756e-05,39
I204291657,I204291657,Hosei University,education,education,Other,JP,4,0.0027967681789931634,10.0,0.0021398563023491742,0.0010453249237361141,39
I204308271,I204308271,Medical College of Wisconsin,education,education,Other,US,1,0.00031075201988812925,1.0,0.0,9.197867161361593e-31,16
I204337017,I204337017,Aarhus University,education,education,Other,DK,9,0.016159105034182723,56.0,0.003320946740503476,0.006982227256182965,75
I204465549,I204465549,Washington University in St. Louis,education,education,Other,US,10,0.018023617153511497,60.0,0.0016136347482643974,0.014783158375704911,41
I204490172,I204490172,Shiraz University of Technology,education,education,Other,IR,1,0.00031075201988812925,1.0,0.0,9.197867161361593e-31,222
I204512498,I204512498,University of Macau,education,education,Other,MO,4,0.0031075201988812924,10.0,0.001156173810875093,0.0003325395417055051,47
I204553293,I204553293,"China University of Petroleum, Beijing",education,education,Other,CN,1,0.001243008079552517,4.0,0.0,7.974632411075351e-05,47
I204722609,I204722609,Queen's University,education,education,Other,CA,3,0.0009322560596643878,3.0,0.0,1.220107391659534e-05,47
I204730241,I204730241,Université Paris Cité,education,education,Other,FR,4,0.05438160348042262,193.0,0.004266280449635057,0.11972925608612318,17
I204743663,I204743663,University of Mysore,education,education,Other,IN,1,0.0015537600994406462,5.0,0.0,1.904668881351268e-05,75
I204778367,I204778367,Norwegian University of Science and Technology,education,education,Other,NO,4,0.003418272218769422,11.0,0.00023238022801598307,0.000801238714973545,8
I204823248,I204823248,Huazhong Agricultural University,education,education,Other,CN,3,0.010565568676196395,34.0,0.0008489475110482226,0.006178487485750474,17
I204824540,I204824540,University of Wollongong,education,education,Other,AU,1,0.00031075201988812925,1.0,0.0,3.3089125864189826e-05,75
I204831749,I204831749,Southwestern University of Finance and Economics,education,education,Other,CN,2,0.0018645121193287756,6.0,0.00014472139667724116,0.00011322458039212611,47
I204866599,I204866599,VA Palo Alto Health Care System,healthcare,healthcare,Other,US,1,0.0006215040397762585,2.0,0.0,0.0017289541975995019,17
I204983213,I204983213,Harbin Institute of Technology,education,education,Other,CN,26,0.01180857675574891,45.0,0.009043960829973996,0.006851588230438775,47
I205023500,I205023500,Chicago Kent College of Law,education,education,Other,US,1,0.002486016159105034,8.0,0.0,0.00028011984737879734,143
I205051169,I205051169,Kingston University,education,education,Other,GB,1,0.00031075201988812925,1.0,0.0,8.934240943083691e-06,41
I205237279,I205237279,Nankai University,education,education,Other,CN,3,0.0031075201988812924,10.0,0.000502774359686046,0.001837526536880752,47
I205274468,I205274468,Trinity College Dublin,education,education,Other,IE,3,0.0052827843380981974,17.0,0.0010333929464604312,0.005869832505083722,57
I20529979,I20529979,University of Electro-Communications,education,education,Other,JP,2,0.0018645121193287756,6.0,0.0,0.0019187660761710568,8
I205349734,I205349734,Hokkaido University,education,education,Other,JP,1,0.00031075201988812925,1.0,0.0,9.197867161361593e-31,141
I205490536,I205490536,Dongguk University,education,education,Other,KR,1,0.00031075201988812925,1.0,0.0,9.197867161361593e-31,223
I205582932,I205582932,Max Delbrück Center,facility,research_institute,Other,DE,1,0.006215040397762585,20.0,0.0,0.005326161402553931,8
I205703379,I205703379,Institut Mines-Télécom,facility,research_institute,Other,FR,1,0.001243008079552517,4.0,0.0,0.00012658069921724934,13
I205746353,I205746353,University of Dhaka,education,education,Other,BD,2,0.0006215040397762585,2.0,0.0,0.0004953875906236568,11
I205783295,I205783295,Cornell University,education,education,Other,US,19,0.04972032318210068,178.0,0.010032551384878099,0.09266333358631282,17
I20581793,I20581793,University of Kent,education,education,Other,GB,3,0.0,0.0,0.0,7.01741574200561e-36,224
I205892228,I205892228,Berlin School of Economics and Law,education,education,Other,DE,1,0.0009322560596643878,3.0,0.0,0.0002515238268985342,75
I206127235,I206127235,Academy of Athens,education,education,Other,GR,1,0.004972032318210068,16.0,0.0,0.002148882327350641,75
I206451062,I206451062,"University of Architecture, Civil Engineering and Geodesy",education,education,Other,BG,1,0.0006215040397762585,2.0,0.0,9.062302127613699e-28,170
I206597221,I206597221,Kongju National University,education,education,Other,KR,1,0.00031075201988812925,1.0,0.0,9.197867161361593e-31,119
I206895457,I206895457,University of Siegen,education,education,Other,DE,1,0.0,0.0,0.0,7.01741574200561e-36,225
I206945453,I206945453,Paderborn University,education,education,Other,DE,1,0.002486016159105034,8.0,0.0,0.0016827254238665752,47
