source,target,weight,work_count,years,work_ids,distance
A5000107414,A5100353141,1,1,2023,W4390889802,1.0
A5000107414,A5100409808,1,1,2023,W4390889802,1.0
A5000107414,A5100731314,1,1,2023,W4390889802,1.0
A5000111344,A5011797382,1,1,2023,W4385571502,1.0
A5000111344,A5035068572,1,1,2023,W4385571502,1.0
A5000111344,A5056269049,1,1,2023,W4385571502,1.0
A5000111344,A5075937808,1,1,2023,W4385571502,1.0
A5000111344,A5087096372,1,1,2023,W4385571502,1.0
A5000111344,A5100432990,1,1,2023,W4385571502,1.0
A5000111344,A5100620325,1,1,2023,W4385571502,1.0
A5000111344,A5101715504,1,1,2023,W4385571502,1.0
A5000111344,A5103120216,1,1,2023,W4385571502,1.0
A5000111662,A5018518655,1,1,2023,W4385825419,1.0
A5000111662,A5026898193,1,1,2023,W4385825419,1.0
A5000111662,A5032046813,1,1,2023,W4385825419,1.0
A5000111662,A5042646536,1,1,2023,W4385825419,1.0
A5000111662,A5062870769,1,1,2023,W4385825419,1.0
A5000111662,A5063103006,1,1,2023,W4385825419,1.0
A5000111662,A5077035984,1,1,2023,W4385825419,1.0
A5000111662,A5100321247,1,1,2023,W4385825419,1.0
A5000111662,A5100332049,1,1,2023,W4385825419,1.0
A5000111662,A5100687200,1,1,2023,W4385825419,1.0
A5000111662,A5100733668,1,1,2023,W4385825419,1.0
A5000111662,A5101631516,1,1,2023,W4385825419,1.0
A5000111662,A5111345651,1,1,2023,W4385825419,1.0
A5000111662,A5112976037,1,1,2023,W4385825419,1.0
A5000122127,A5008764341,1,1,2023,W4383473003,1.0
A5000122127,A5013170605,1,1,2023,W4383473003,1.0
A5000122127,A5018728516,1,1,2023,W4383473003,1.0
A5000122127,A5046475081,1,1,2023,W4383473003,1.0
A5000122127,A5058797533,1,1,2023,W4383473003,1.0
A5000122127,A5109620992,1,1,2023,W4383473003,1.0
A5000126238,A5033794353,2,2,2023,W4353113081;W4385570455,0.5
A5000126238,A5046235098,2,2,2023,W4353113081;W4380551079,0.5
A5000126238,A5091714241,1,1,2023,W4353113081,1.0
A5000126238,A5001257783,1,1,2023,W4380551079,1.0
A5000126238,A5008013895,1,1,2023,W4380551079,1.0
A5000126238,A5011791808,1,1,2023,W4380551079,1.0
A5000126238,A5018348468,1,1,2023,W4380551079,1.0
A5000126238,A5019928111,1,1,2023,W4380551079,1.0
A5000126238,A5026234966,1,1,2023,W4380551079,1.0
A5000126238,A5041785132,1,1,2023,W4380551079,1.0
A5000126238,A5053442069,1,1,2023,W4380551079,1.0
A5000126238,A5061889846,1,1,2023,W4380551079,1.0
A5000126238,A5078850040,1,1,2023,W4380551079,1.0
A5000126238,A5081828500,1,1,2023,W4380551079,1.0
A5000126238,A5083299129,1,1,2023,W4380551079,1.0
A5000126238,A5102979270,1,1,2023,W4380551079,1.0
A5000126238,A5039256697,1,1,2023,W4385570455,1.0
A5000126238,A5043385582,1,1,2023,W4385570455,1.0
A5000126238,A5044947632,1,1,2023,W4385570455,1.0
A5000126238,A5055847471,1,1,2023,W4385570455,1.0
A5000126238,A5072470031,1,1,2023,W4385570455,1.0
A5000126238,A5077190748,1,1,2023,W4385570455,1.0
A5000141831,A5062800747,1,1,2023,W4387211418,1.0
A5000141831,A5074593997,1,1,2023,W4387211418,1.0
A5000141831,A5100731681,1,1,2023,W4387211418,1.0
A5000145535,A5003895235,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5008609086,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5014781667,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5015879697,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5022382771,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5025631695,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5026944066,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5027234036,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5032708386,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5034923822,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5041031140,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5044665993,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5045081171,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5062687402,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5079912837,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5082844557,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5083955516,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5100345753,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5100389347,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5100390368,1,1,2023,W4389764468,1.0
A5000145535,A5100447321,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5100458050,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5100606551,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5100622629,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5101408483,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5101424688,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5101879634,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5101911197,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5101954532,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5103122307,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5103196797,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5115594229,2,2,2023,W4389764468;W4390136243,0.5
A5000145535,A5071693446,1,1,2023,W4390136243,1.0
A5000166176,A5016699410,1,1,2023,W4385459604,1.0
A5000166176,A5017369304,1,1,2023,W4385459604,1.0
A5000166176,A5051942076,1,1,2023,W4385459604,1.0
A5000166176,A5073400441,1,1,2023,W4385459604,1.0
A5000166176,A5084543004,1,1,2023,W4385459604,1.0
A5000166176,A5102926990,1,1,2023,W4385459604,1.0
A5000168148,A5020527092,1,1,2023,W4390357625,1.0
A5000168148,A5072487632,1,1,2023,W4390357625,1.0
A5000168148,A5100353783,1,1,2023,W4390357625,1.0
A5000168148,A5100645085,1,1,2023,W4390357625,1.0
A5000168148,A5101612429,1,1,2023,W4390357625,1.0
A5000171711,A5015625692,1,1,2023,W4385664477,1.0
A5000171711,A5022190254,1,1,2023,W4385664477,1.0
A5000171711,A5034534999,1,1,2023,W4385664477,1.0
A5000171711,A5055161348,1,1,2023,W4385664477,1.0
A5000171711,A5056890639,1,1,2023,W4385664477,1.0
A5000171711,A5082184364,1,1,2023,W4385664477,1.0
A5000171711,A5082357240,1,1,2023,W4385664477,1.0
A5000171711,A5086417789,1,1,2023,W4385664477,1.0
A5000174202,A5015205742,1,1,2023,W4377695098,1.0
A5000174202,A5015411150,1,1,2023,W4377695098,1.0
A5000174202,A5031986521,1,1,2023,W4377695098,1.0
A5000174202,A5037774043,1,1,2023,W4377695098,1.0
A5000174202,A5064747056,1,1,2023,W4377695098,1.0
A5000174202,A5087512747,1,1,2023,W4377695098,1.0
A5000181951,A5038086218,1,1,2023,W4385958573,1.0
A5000181951,A5051826701,1,1,2023,W4385958573,1.0
A5000181951,A5052856441,1,1,2023,W4385958573,1.0
A5000181951,A5060855982,1,1,2023,W4385958573,1.0
A5000181951,A5100664295,1,1,2023,W4385958573,1.0
A5000181951,A5100727824,1,1,2023,W4385958573,1.0
A5000184834,A5065481742,1,1,2023,W4385682474,1.0
A5000184834,A5069982192,1,1,2023,W4385682474,1.0
A5000205420,A5023592096,1,1,2023,W4362580716,1.0
A5000205420,A5042854866,1,1,2023,W4362580716,1.0
A5000205420,A5067621376,1,1,2023,W4362580716,1.0
A5000205420,A5077149299,1,1,2023,W4362580716,1.0
A5000205420,A5083533292,1,1,2023,W4362580716,1.0
A5000215116,A5004712523,1,1,2023,W4390350207,1.0
A5000245959,A5010316094,2,2,2023,W4323359744;W4388926102,0.5
A5000245959,A5021812637,1,1,2023,W4323359744,1.0
A5000245959,A5026965117,2,2,2023,W4323359744;W4388926102,0.5
A5000245959,A5028277225,2,2,2023,W4323359744;W4388926102,0.5
A5000245959,A5034895647,1,1,2023,W4323359744,1.0
A5000245959,A5041175834,2,2,2023,W4323359744;W4388926102,0.5
A5000245959,A5086281849,2,2,2023,W4323359744;W4388926102,0.5
A5000245959,A5086900250,2,2,2023,W4323359744;W4388926102,0.5
A5000245959,A5048995210,1,1,2023,W4388926102,1.0
A5000245959,A5091273474,1,1,2023,W4388926102,1.0
A5000250405,A5000780442,1,1,2023,W4387968628,1.0
A5000250405,A5036987388,1,1,2023,W4387968628,1.0
A5000250405,A5045716717,1,1,2023,W4387968628,1.0
A5000250405,A5066645546,1,1,2023,W4387968628,1.0
A5000250405,A5072029041,1,1,2023,W4387968628,1.0
A5000250405,A5087225139,1,1,2023,W4387968628,1.0
A5000250405,A5100429487,1,1,2023,W4387968628,1.0
A5000250405,A5101953782,1,1,2023,W4387968628,1.0
A5000254700,A5004338782,1,1,2023,W4378528433,1.0
A5000254700,A5043526790,1,1,2023,W4378528433,1.0
A5000300751,A5060093235,1,1,2023,W4388963965,1.0
A5000300751,A5083105774,1,1,2023,W4388963965,1.0
A5000300751,A5100760570,2,2,2023,W4388963965;W4389518786,0.5
A5000300751,A5009362997,1,1,2023,W4389518786,1.0
A5000300751,A5022929869,1,1,2023,W4389518786,1.0
A5000300751,A5063628200,1,1,2023,W4389518786,1.0
A5000300751,A5074650489,1,1,2023,W4389518786,1.0
A5000300751,A5079602015,1,1,2023,W4389518786,1.0
A5000305374,A5082350630,1,1,2023,W4386601209,1.0
A5000305374,A5090073282,1,1,2023,W4386601209,1.0
A5000305374,A5104036871,1,1,2023,W4386601209,1.0
A5000320110,A5006938532,1,1,2023,W4317952812,1.0
A5000320110,A5008425611,1,1,2023,W4317952812,1.0
A5000320110,A5008516056,1,1,2023,W4317952812,1.0
A5000320110,A5015295914,1,1,2023,W4317952812,1.0
A5000320110,A5015508529,1,1,2023,W4317952812,1.0
A5000320110,A5015819711,1,1,2023,W4317952812,1.0
A5000320110,A5019084159,1,1,2023,W4317952812,1.0
A5000320110,A5020510395,1,1,2023,W4317952812,1.0
A5000320110,A5023601115,1,1,2023,W4317952812,1.0
A5000320110,A5024695885,1,1,2023,W4317952812,1.0
A5000320110,A5033623007,1,1,2023,W4317952812,1.0
A5000320110,A5036331681,1,1,2023,W4317952812,1.0
A5000320110,A5037625387,1,1,2023,W4317952812,1.0
A5000320110,A5038209629,1,1,2023,W4317952812,1.0
A5000320110,A5039206291,1,1,2023,W4317952812,1.0
A5000320110,A5039325097,1,1,2023,W4317952812,1.0
A5000320110,A5039360697,1,1,2023,W4317952812,1.0
A5000320110,A5040820265,1,1,2023,W4317952812,1.0
A5000320110,A5045604232,1,1,2023,W4317952812,1.0
A5000320110,A5051986736,1,1,2023,W4317952812,1.0
A5000320110,A5052493843,1,1,2023,W4317952812,1.0
A5000320110,A5056517899,1,1,2023,W4317952812,1.0
A5000320110,A5057340683,1,1,2023,W4317952812,1.0
A5000320110,A5060929520,1,1,2023,W4317952812,1.0
A5000320110,A5065867369,1,1,2023,W4317952812,1.0
A5000320110,A5066021450,1,1,2023,W4317952812,1.0
A5000320110,A5066031146,1,1,2023,W4317952812,1.0
A5000320110,A5066316755,1,1,2023,W4317952812,1.0
A5000320110,A5067292723,1,1,2023,W4317952812,1.0
A5000320110,A5069893099,1,1,2023,W4317952812,1.0
A5000320110,A5070590751,1,1,2023,W4317952812,1.0
A5000320110,A5075511685,1,1,2023,W4317952812,1.0
A5000320110,A5076899202,1,1,2023,W4317952812,1.0
A5000320110,A5077214934,1,1,2023,W4317952812,1.0
A5000320110,A5080152369,1,1,2023,W4317952812,1.0
A5000320110,A5085632483,1,1,2023,W4317952812,1.0
A5000320110,A5087084589,1,1,2023,W4317952812,1.0
A5000320110,A5090913184,1,1,2023,W4317952812,1.0
A5000320110,A5101599869,1,1,2023,W4317952812,1.0
A5000320110,A5108565945,1,1,2023,W4317952812,1.0
A5000320110,A5110557599,1,1,2023,W4317952812,1.0
A5000320110,A5112345215,1,1,2023,W4317952812,1.0
A5000324467,A5033869918,1,1,2023,W4388582970,1.0
A5000324467,A5087427004,1,1,2023,W4388582970,1.0
A5000326701,A5027355573,2,2,2023,W4320727261;W4376644341,0.5
A5000326701,A5028051805,2,2,2023,W4320727261;W4376644341,0.5
A5000326701,A5075317126,2,2,2023,W4320727261;W4376644341,0.5
A5000331140,A5004225142,1,1,2023,W4385014863,1.0
A5000331140,A5006849693,1,1,2023,W4385014863,1.0
A5000331140,A5009461496,1,1,2023,W4385014863,1.0
A5000331140,A5013007353,1,1,2023,W4385014863,1.0
A5000331140,A5051842323,1,1,2023,W4385014863,1.0
A5000331140,A5056050477,1,1,2023,W4385014863,1.0
A5000331140,A5061907283,1,1,2023,W4385014863,1.0
A5000331140,A5092513648,1,1,2023,W4385014863,1.0
A5000331140,A5092513649,1,1,2023,W4385014863,1.0
A5000331140,A5092513650,1,1,2023,W4385014863,1.0
A5000331140,A5092513651,1,1,2023,W4385014863,1.0
A5000331140,A5092513652,1,1,2023,W4385014863,1.0
A5000331140,A5092513653,1,1,2023,W4385014863,1.0
A5000331140,A5092513654,1,1,2023,W4385014863,1.0
A5000331140,A5101317643,1,1,2023,W4385014863,1.0
A5000331140,A5101966381,1,1,2023,W4385014863,1.0
A5000331140,A5102536970,1,1,2023,W4385014863,1.0
A5000331140,A5102912419,1,1,2023,W4385014863,1.0
A5000331140,A5108855136,1,1,2023,W4385014863,1.0
A5000331140,A5111192886,1,1,2023,W4385014863,1.0
A5000331140,A5112733575,1,1,2023,W4385014863,1.0
A5000331140,A5112964295,1,1,2023,W4385014863,1.0
A5000331140,A5114068490,1,1,2023,W4385014863,1.0
A5000338592,A5005905514,1,1,2023,W4386825420,1.0
A5000338592,A5006720439,1,1,2023,W4386825420,1.0
A5000338592,A5007278359,1,1,2023,W4386825420,1.0
A5000338592,A5010950807,1,1,2023,W4386825420,1.0
A5000338592,A5018985705,1,1,2023,W4386825420,1.0
A5000338592,A5019880799,1,1,2023,W4386825420,1.0
A5000338592,A5026001351,1,1,2023,W4386825420,1.0
A5000338592,A5037064114,1,1,2023,W4386825420,1.0
A5000338592,A5071811991,1,1,2023,W4386825420,1.0
A5000338592,A5075545191,1,1,2023,W4386825420,1.0
A5000338592,A5103148385,1,1,2023,W4386825420,1.0
A5000338592,A5112365916,1,1,2023,W4386825420,1.0
A5000341866,A5012440991,1,1,2023,W4387500346,1.0
A5000341866,A5027652600,1,1,2023,W4387500346,1.0
A5000341866,A5038711899,1,1,2023,W4387500346,1.0
A5000341866,A5057475480,1,1,2023,W4387500346,1.0
A5000341866,A5059363211,1,1,2023,W4387500346,1.0
A5000341866,A5065852572,1,1,2023,W4387500346,1.0
A5000341866,A5072074738,1,1,2023,W4387500346,1.0
A5000341866,A5073483894,1,1,2023,W4387500346,1.0
A5000341866,A5093036710,1,1,2023,W4387500346,1.0
A5000341866,A5093036711,1,1,2023,W4387500346,1.0
A5000341866,A5093036712,1,1,2023,W4387500346,1.0
A5000342861,A5000530197,1,1,2023,W4389696050,1.0
A5000342861,A5001436657,1,1,2023,W4389696050,1.0
A5000342861,A5006159111,1,1,2023,W4389696050,1.0
A5000342861,A5006435423,1,1,2023,W4389696050,1.0
A5000342861,A5011814216,1,1,2023,W4389696050,1.0
A5000342861,A5011904499,1,1,2023,W4389696050,1.0
A5000342861,A5015669294,1,1,2023,W4389696050,1.0
A5000342861,A5018979640,1,1,2023,W4389696050,1.0
A5000342861,A5019732344,1,1,2023,W4389696050,1.0
A5000342861,A5029701555,1,1,2023,W4389696050,1.0
A5000342861,A5033465207,1,1,2023,W4389696050,1.0
A5000342861,A5034843469,1,1,2023,W4389696050,1.0
A5000342861,A5037121463,1,1,2023,W4389696050,1.0
A5000342861,A5042436105,1,1,2023,W4389696050,1.0
A5000342861,A5046713626,1,1,2023,W4389696050,1.0
A5000342861,A5048818570,1,1,2023,W4389696050,1.0
A5000342861,A5050003140,1,1,2023,W4389696050,1.0
A5000342861,A5052295935,1,1,2023,W4389696050,1.0
A5000342861,A5064001236,1,1,2023,W4389696050,1.0
A5000342861,A5065839112,1,1,2023,W4389696050,1.0
A5000342861,A5068005486,1,1,2023,W4389696050,1.0
A5000342861,A5069622549,1,1,2023,W4389696050,1.0
A5000342861,A5070356831,1,1,2023,W4389696050,1.0
A5000342861,A5070468048,1,1,2023,W4389696050,1.0
A5000342861,A5070613115,1,1,2023,W4389696050,1.0
A5000342861,A5072332417,1,1,2023,W4389696050,1.0
A5000342861,A5074344352,1,1,2023,W4389696050,1.0
A5000342861,A5078477569,1,1,2023,W4389696050,1.0
A5000342861,A5082715235,1,1,2023,W4389696050,1.0
A5000342861,A5083348703,1,1,2023,W4389696050,1.0
A5000342861,A5089116283,1,1,2023,W4389696050,1.0
A5000343600,A5016959489,1,1,2023,W4319794169,1.0
A5000343600,A5066376294,1,1,2023,W4319794169,1.0
A5000343600,A5072585411,1,1,2023,W4319794169,1.0
A5000355861,A5034106084,2,2,2023,W4323323799;W4386075985,0.5
A5000355861,A5067080265,2,2,2023,W4323323799;W4386075985,0.5
A5000355861,A5086183847,2,2,2023,W4323323799;W4386075985,0.5
A5000355861,A5100362419,2,2,2023,W4323323799;W4386075985,0.5
A5000355861,A5100732450,2,2,2023,W4323323799;W4386075985,0.5
A5000355861,A5100748135,2,2,2023,W4323323799;W4386075985,0.5
A5000355861,A5102004554,2,2,2023,W4323323799;W4386075985,0.5
A5000360196,A5023913658,1,1,2023,W4384811844,1.0
A5000360196,A5032280998,1,1,2023,W4384811844,1.0
A5000360196,A5033952997,1,1,2023,W4384811844,1.0
A5000360196,A5061928568,1,1,2023,W4384811844,1.0
A5000360196,A5091891330,1,1,2023,W4384811844,1.0
A5000360196,A5100362465,1,1,2023,W4384811844,1.0
A5000360196,A5101929503,1,1,2023,W4384811844,1.0
A5000360196,A5101930120,1,1,2023,W4384811844,1.0
A5000360196,A5102818288,1,1,2023,W4384811844,1.0
A5000360196,A5106406992,1,1,2023,W4384811844,1.0
A5000363835,A5002867134,1,1,2023,W4376114558,1.0
A5000363835,A5007561723,1,1,2023,W4376114558,1.0
A5000363835,A5008091121,1,1,2023,W4376114558,1.0
A5000363835,A5014803418,1,1,2023,W4376114558,1.0
A5000363835,A5015034574,1,1,2023,W4376114558,1.0
A5000363835,A5019109766,1,1,2023,W4376114558,1.0
A5000363835,A5029719203,1,1,2023,W4376114558,1.0
A5000363835,A5033830259,1,1,2023,W4376114558,1.0
A5000363835,A5041339054,1,1,2023,W4376114558,1.0
A5000363835,A5045026638,1,1,2023,W4376114558,1.0
A5000363835,A5050506542,1,1,2023,W4376114558,1.0
A5000363835,A5062250089,1,1,2023,W4376114558,1.0
A5000363835,A5080148020,1,1,2023,W4376114558,1.0
A5000363835,A5086154363,1,1,2023,W4376114558,1.0
A5000363835,A5087300511,1,1,2023,W4376114558,1.0
A5000363835,A5091918974,1,1,2023,W4376114558,1.0
A5000363835,A5100713206,1,1,2023,W4376114558,1.0
A5000363835,A5101899648,1,1,2023,W4376114558,1.0
A5000371339,A5003943520,2,2,2023,W4321648722;W4388185854,0.5
A5000371339,A5044354277,2,2,2023,W4321648722;W4388185854,0.5
A5000371339,A5070017809,2,2,2023,W4321648722;W4388185854,0.5
A5000371339,A5100341937,2,2,2023,W4321648722;W4388185854,0.5
A5000371339,A5100413377,1,1,2023,W4321648722,1.0
A5000371339,A5110381134,2,2,2023,W4321648722;W4388185854,0.5
A5000371339,A5100413375,1,1,2023,W4388185854,1.0
A5000376690,A5034441524,1,1,2023,W4389164139,1.0
A5000376690,A5091556162,1,1,2023,W4389164139,1.0
A5000376690,A5100408160,1,1,2023,W4389164139,1.0
A5000376690,A5110794123,1,1,2023,W4389164139,1.0
A5000389309,A5016080094,1,1,2023,W4390873650,1.0
A5000389309,A5021037658,1,1,2023,W4390873650,1.0
A5000389309,A5049765730,1,1,2023,W4390873650,1.0
A5000389309,A5054226277,1,1,2023,W4390873650,1.0
A5000389309,A5089480544,1,1,2023,W4390873650,1.0
A5000389309,A5100440218,1,1,2023,W4390873650,1.0
A5000389309,A5100673062,1,1,2023,W4390873650,1.0
A5000389309,A5101051966,1,1,2023,W4390873650,1.0
A5000389309,A5104189389,1,1,2023,W4390873650,1.0
A5000394832,A5013734569,1,1,2023,W4389506861,1.0
A5000394832,A5024121467,1,1,2023,W4389506861,1.0
A5000394832,A5054900679,1,1,2023,W4389506861,1.0
A5000394832,A5062258244,1,1,2023,W4389506861,1.0
A5000394832,A5081485810,1,1,2023,W4389506861,1.0
A5000394832,A5100349810,1,1,2023,W4389506861,1.0
A5000394832,A5100803003,1,1,2023,W4389506861,1.0
A5000394832,A5101591804,1,1,2023,W4389506861,1.0
A5000394832,A5101837799,1,1,2023,W4389506861,1.0
A5000401412,A5014921416,1,1,2023,W4389559041,1.0
A5000401412,A5070578596,1,1,2023,W4389559041,1.0
A5000409439,A5005443526,2,2,2023,W4378942418;W4385570371,0.5
A5000409439,A5034756201,2,2,2023,W4378942418;W4385570371,0.5
A5000409439,A5043888616,2,2,2023,W4378942418;W4385570371,0.5
A5000409439,A5047113835,2,2,2023,W4378942418;W4385570371,0.5
A5000409439,A5069546450,3,3,2023,W4378942418;W4385570371;W4385572482,0.3333333333333333
A5000409439,A5039118504,1,1,2023,W4385572482,1.0
A5000409439,A5055075998,1,1,2023,W4385572482,1.0
A5000419989,A5002872664,1,1,2023,W4389524329,1.0
A5000419989,A5100370144,1,1,2023,W4389524329,1.0
A5000419989,A5100373451,1,1,2023,W4389524329,1.0
A5000419989,A5101497182,1,1,2023,W4389524329,1.0
A5000419989,A5104198245,1,1,2023,W4389524329,1.0
A5000432413,A5029243457,2,2,2023,W4380353722;W4384816574,0.5
A5000432413,A5068561556,2,2,2023,W4380353722;W4384816574,0.5
A5000432413,A5084868951,1,1,2023,W4380353722,1.0
A5000432413,A5087964419,1,1,2023,W4380353722,1.0
A5000432413,A5100343287,1,1,2023,W4380353722,1.0
A5000432413,A5100355692,1,1,2023,W4380353722,1.0
A5000432413,A5101591101,2,2,2023,W4380353722;W4384816574,0.5
A5000432413,A5000678293,1,1,2023,W4384816574,1.0
A5000432413,A5025424763,1,1,2023,W4384816574,1.0
A5000432413,A5083742731,1,1,2023,W4384816574,1.0
A5000432413,A5100330506,1,1,2023,W4384816574,1.0
A5000432413,A5100386277,1,1,2023,W4384816574,1.0
A5000432413,A5006384996,1,1,2023,W4386081573,1.0
A5000432413,A5023970004,1,1,2023,W4386081573,1.0
A5000432413,A5044123636,1,1,2023,W4386081573,1.0
