source,target,weight,work_count,years,work_ids,distance
I100930933,I39804081,1,1,2023,W4388002357,1.0
I100930933,I41156924,1,1,2023,W4388002357,1.0
I100930933,I4210128584,1,1,2023,W4388002357,1.0
I100930933,I4210164802,1,1,2023,W4388002357,1.0
I100930933,I45129253,1,1,2023,W4388002357,1.0
I100930933,I70931966,1,1,2023,W4388002357,1.0
I100930933,I80281795,1,1,2023,W4388002357,1.0
I100930933,I95457486,1,1,2023,W4388002357,1.0
I100930933,I241749,1,1,2023,W4390277067,1.0
I100930933,I4210090013,1,1,2023,W4390277067,1.0
I100930933,I4210096386,1,1,2023,W4390277067,1.0
I100930933,I102335020,1,1,2023,W4390315357,1.0
I100930933,I158749337,1,1,2023,W4390315357,1.0
I100930933,I185261750,1,1,2023,W4390315357,1.0
I100930933,I193662353,1,1,2023,W4390315357,1.0
I100930933,I4210138519,1,1,2023,W4390315357,1.0
I100930933,I51556381,1,1,2023,W4390315357,1.0
I100930933,I74973139,1,1,2023,W4390315357,1.0
I100930933,I84392919,1,1,2023,W4390315357,1.0
I101155339,I4210149944,1,1,2023,W4391129773,1.0
I101202996,I123431417,1,1,2023,W4383346782,1.0
I101202996,I4210114277,1,1,2023,W4383346782,1.0
I101407740,I129734738,1,1,2023,W4386458312,1.0
I101407740,I134705546,1,1,2023,W4386458312,1.0
I101407740,I79516672,1,1,2023,W4386458312,1.0
I101407740,I82571370,1,1,2023,W4386458312,1.0
I101407740,I94511900,1,1,2023,W4386458312,1.0
I101407740,I155125381,1,1,2023,W4391894693,1.0
I101407740,I4210134754,1,1,2023,W4391894693,1.0
I101407740,I875944469,1,1,2023,W4391894693,1.0
I101479585,I193524592,1,1,2023,W4388129099,1.0
I102015815,I4210150323,1,1,2023,W4386388022,1.0
I102134673,I161593684,1,1,2023,W4364377826,1.0
I102134673,I194028371,1,1,2023,W4364377826,1.0
I102134673,I865915315,1,1,2023,W4364377826,1.0
I102134673,I181391015,1,1,2023,W4384344145,1.0
I102134673,I106165777,1,1,2023,W4386076520,1.0
I102134673,I118347636,1,1,2023,W4386076520,1.0
I102134673,I91044093,1,1,2023,W4386076520,1.0
I102134673,I9927081,1,1,2023,W4386076520,1.0
I102134673,I153718931,1,1,2023,W4387143094,1.0
I102134673,I5023651,2,2,2023,W4387143094;W4389606799,0.5
I102134673,I4210113480,1,1,2023,W4389518786,1.0
I102134673,I80180929,1,1,2023,W4389606799,1.0
I102149020,I118347636,1,1,2023,W4366547999,1.0
I102149020,I133731052,1,1,2023,W4366547999,1.0
I102149020,I4210153468,1,1,2023,W4366547999,1.0
I102149020,I6059380,1,1,2023,W4366547999,1.0
I102149020,I78577930,1,1,2023,W4366547999,1.0
I102149020,I102322142,1,1,2023,W4383913712,1.0
I102149020,I114832834,1,1,2023,W4383913712,1.0
I102149020,I125749732,1,1,2023,W4383913712,1.0
I102149020,I126231945,1,1,2023,W4383913712,1.0
I102149020,I12870472,1,1,2023,W4383913712,1.0
I102149020,I1289910757,1,1,2023,W4383913712,1.0
I102149020,I129162050,1,1,2023,W4383913712,1.0
I102149020,I169199633,1,1,2023,W4383913712,1.0
I102149020,I18014758,1,1,2023,W4383913712,1.0
I102149020,I183935753,1,1,2023,W4383913712,1.0
I102149020,I1925986,1,1,2023,W4383913712,1.0
I102149020,I193531525,1,1,2023,W4383913712,1.0
I102149020,I193662353,1,1,2023,W4383913712,1.0
I102149020,I193700539,1,1,2023,W4383913712,1.0
I102149020,I205274468,1,1,2023,W4383913712,1.0
I102149020,I3133184724,1,1,2023,W4383913712,1.0
I102149020,I4210119896,1,1,2023,W4383913712,1.0
I102149020,I51601045,1,1,2023,W4383913712,1.0
I102149020,I56590836,1,1,2023,W4383913712,1.0
I102149020,I60733029,1,1,2023,W4383913712,1.0
I102149020,I71052956,1,1,2023,W4383913712,1.0
I102149020,I79619799,1,1,2023,W4383913712,1.0
I102149020,I82284825,1,1,2023,W4383913712,1.0
I102149020,I84884186,1,1,2023,W4383913712,1.0
I102239671,I161913731,1,1,2023,W4388450624,1.0
I102239671,I185163786,1,1,2023,W4388450624,1.0
I102239671,I32589535,1,1,2023,W4388450624,1.0
I102248843,I1317774081,1,1,2023,W4384925410,1.0
I102248843,I200296433,1,1,2023,W4384925410,1.0
I102248843,I223822909,1,1,2023,W4384925410,1.0
I102248843,I2801051648,1,1,2023,W4384925410,1.0
I102248843,I2801228662,1,1,2023,W4384925410,1.0
I102248843,I2802164966,1,1,2023,W4384925410,1.0
I102248843,I40246663,1,1,2023,W4384925410,1.0
I102248843,I4210089514,1,1,2023,W4384925410,1.0
I102248843,I4210156643,1,1,2023,W4384925410,1.0
I102248843,I39343248,1,1,2023,W4386321380,1.0
I102248843,I4210117750,1,1,2023,W4386321380,1.0
I102322142,I1302485747,1,1,2023,W4381853206,1.0
I102322142,I1311688040,2,2,2023,W4381853206;W4385476046,0.5
I102322142,I184840846,2,2,2023,W4381853206;W4385476046,0.5
I102322142,I2802203029,2,2,2023,W4381853206;W4385476046,0.5
I102322142,I4210114445,2,2,2023,W4381853206;W4385476046,0.5
I102322142,I52357470,2,2,2023,W4381853206;W4385476046,0.5
I102322142,I114832834,1,1,2023,W4383913712,1.0
I102322142,I125749732,1,1,2023,W4383913712,1.0
I102322142,I126231945,1,1,2023,W4383913712,1.0
I102322142,I12870472,1,1,2023,W4383913712,1.0
I102322142,I1289910757,1,1,2023,W4383913712,1.0
I102322142,I129162050,1,1,2023,W4383913712,1.0
I102322142,I169199633,1,1,2023,W4383913712,1.0
I102322142,I18014758,1,1,2023,W4383913712,1.0
I102322142,I183935753,1,1,2023,W4383913712,1.0
I102322142,I1925986,1,1,2023,W4383913712,1.0
I102322142,I193531525,1,1,2023,W4383913712,1.0
I102322142,I193662353,1,1,2023,W4383913712,1.0
I102322142,I193700539,1,1,2023,W4383913712,1.0
I102322142,I205274468,1,1,2023,W4383913712,1.0
I102322142,I3133184724,1,1,2023,W4383913712,1.0
I102322142,I4210119896,1,1,2023,W4383913712,1.0
I102322142,I51601045,1,1,2023,W4383913712,1.0
I102322142,I56590836,1,1,2023,W4383913712,1.0
I102322142,I60733029,1,1,2023,W4383913712,1.0
I102322142,I71052956,1,1,2023,W4383913712,1.0
I102322142,I79619799,1,1,2023,W4383913712,1.0
I102322142,I82284825,1,1,2023,W4383913712,1.0
I102322142,I84884186,1,1,2023,W4383913712,1.0
I102322142,I4210097899,1,1,2023,W4385476046,1.0
I102322142,I86695891,1,1,2023,W4386001197,1.0
I102322142,I108468826,1,1,2023,W4386350524,1.0
I102322142,I126307644,1,1,2023,W4386350524,1.0
I102322142,I141945490,1,1,2023,W4386350524,1.0
I102322142,I2800214375,1,1,2023,W4386350524,1.0
I102322142,I4210096112,1,1,2023,W4386350524,1.0
I102322142,I4210096394,1,1,2023,W4386350524,1.0
I102322142,I4210116924,1,1,2023,W4386350524,1.0
I102322142,I4210136188,1,1,2023,W4386350524,1.0
I102322142,I4210159575,1,1,2023,W4386350524,1.0
I102322142,I177721651,1,1,2023,W4386700994,1.0
I102322142,I204465549,1,1,2023,W4386700994,1.0
I102322142,I47838141,1,1,2023,W4386700994,1.0
I102322142,I141568987,2,2,2023,W4386728881;W4387848745,0.5
I102322142,I183067930,1,1,2023,W4387211709,1.0
I102322142,I4391012619,2,2,2023,W4387211709;W4387580644,0.5
I102322142,I145325580,1,1,2023,W4387526396,1.0
I102322142,I87182695,1,1,2023,W4387526396,1.0
I102322142,I150229711,1,1,2023,W4387580644,1.0
I102322142,I4210100255,1,1,2023,W4387580644,1.0
I102335020,I114090438,1,1,2023,W4360980513,1.0
I102335020,I25974101,1,1,2023,W4360980513,1.0
I102335020,I4210089692,1,1,2023,W4360980513,1.0
I102335020,I4577782,1,1,2023,W4360980513,1.0
I102335020,I887968799,1,1,2023,W4360980513,1.0
I102335020,I143379178,2,2,2023,W4378647841;W4388214674,0.5
I102335020,I4210087817,2,2,2023,W4378647841;W4388214674,0.5
I102335020,I54009628,1,1,2023,W4387801712,1.0
I102335020,I110079840,1,1,2023,W4390236844,1.0
I102335020,I70886390,1,1,2023,W4390236844,1.0
I102335020,I154130895,1,1,2023,W4390315357,1.0
I102335020,I158749337,1,1,2023,W4390315357,1.0
I102335020,I185261750,1,1,2023,W4390315357,1.0
I102335020,I193662353,1,1,2023,W4390315357,1.0
I102335020,I4210138519,1,1,2023,W4390315357,1.0
I102335020,I51556381,1,1,2023,W4390315357,1.0
I102335020,I60205797,1,1,2023,W4390315357,1.0
I102335020,I74973139,1,1,2023,W4390315357,1.0
I102335020,I84392919,1,1,2023,W4390315357,1.0
I102913810,I32589535,1,1,2023,W4385067594,1.0
I103163165,I12912129,1,1,2023,W4361000349,1.0
I103163165,I106165777,1,1,2023,W4384407567,1.0
I103163165,I94062374,1,1,2023,W4384407567,1.0
I103163165,I110092051,1,1,2023,W4387954002,1.0
I103193709,I11983389,1,1,2023,W4387379065,1.0
I103193709,I129162050,1,1,2023,W4387379065,1.0
I103193709,I150870154,1,1,2023,W4387379065,1.0
I103193709,I173093425,1,1,2023,W4387379065,1.0
I103193709,I173888879,1,1,2023,W4387379065,1.0
I103193709,I182000528,1,1,2023,W4387379065,1.0
I103193709,I193260172,1,1,2023,W4387379065,1.0
I103193709,I204778367,1,1,2023,W4387379065,1.0
I103193709,I22265921,1,1,2023,W4387379065,1.0
I103193709,I244572783,1,1,2023,W4387379065,1.0
I103193709,I27878738,1,1,2023,W4387379065,1.0
I103193709,I2801106189,1,1,2023,W4387379065,1.0
I103193709,I3122748864,1,1,2023,W4387379065,1.0
I103193709,I39586589,1,1,2023,W4387379065,1.0
I103193709,I4210134189,1,1,2023,W4387379065,1.0
I103193709,I4387930215,1,1,2023,W4387379065,1.0
I103193709,I55285296,1,1,2023,W4387379065,1.0
I103193709,I56007636,1,1,2023,W4387379065,1.0
I103193709,I60342839,1,1,2023,W4387379065,1.0
I103193709,I68891433,1,1,2023,W4387379065,1.0
I103193709,I79156528,1,1,2023,W4387379065,1.0
I103193709,I931278978,1,1,2023,W4387379065,1.0
I103193709,I931681460,1,1,2023,W4387379065,1.0
I103193709,I96413208,1,1,2023,W4387379065,1.0
I103250015,I10947320,1,1,2023,W4376871976,1.0
I103250015,I136199984,1,1,2023,W4376871976,1.0
I103250015,I192619145,1,1,2023,W4376871976,1.0
I103250015,I40120149,1,1,2023,W4376871976,1.0
I103250015,I4210156643,1,1,2023,W4376871976,1.0
I103250015,I124357947,1,1,2023,W4387408850,1.0
I103250015,I1289142772,1,1,2023,W4387408850,1.0
I103250015,I1291431925,1,1,2023,W4387408850,1.0
I103250015,I1303444417,1,1,2023,W4387408850,1.0
I103250015,I197610006,1,1,2023,W4387408850,1.0
I103250015,I241749,1,1,2023,W4387408850,1.0
I103250015,I2802488147,1,1,2023,W4387408850,1.0
I103250015,I2802641067,1,1,2023,W4387408850,1.0
I103250015,I28046988,1,1,2023,W4387408850,1.0
I103250015,I4210099137,1,1,2023,W4387408850,1.0
I103250015,I4210118727,1,1,2023,W4387408850,1.0
I103320735,I2802557943,1,1,2023,W4389119169,1.0
I103356709,I12079687,1,1,2023,W4383860339,1.0
I103356709,I1343551460,1,1,2023,W4383860339,1.0
I103356709,I138801177,1,1,2023,W4383860339,1.0
I103356709,I165779595,1,1,2023,W4383860339,1.0
I103356709,I180291457,1,1,2023,W4383860339,1.0
I103356709,I201384688,1,1,2023,W4383860339,1.0
I103356709,I4210142395,1,1,2023,W4383860339,1.0
I103356709,I5400463,1,1,2023,W4383860339,1.0
I103434671,I141591182,1,1,2023,W4389747902,1.0
I103434671,I41173762,1,1,2023,W4389747902,1.0
I103434671,I4210147955,1,1,2023,W4389747902,1.0
I103531236,I202697423,1,1,2023,W4383377279,1.0
I103531236,I5124864,1,1,2023,W4383377279,1.0
I103531236,I62916508,1,1,2023,W4383377279,1.0
I103635307,I4210114522,1,1,2023,W4384023425,1.0
I103635307,I8204097,1,1,2023,W4384023425,1.0
I103635307,I32480017,1,1,2023,W4385287322,1.0
I103635307,I4210148469,1,1,2023,W4387848978,1.0
I104234503,I109009565,1,1,2023,W4385597618,1.0
I104234503,I173893349,1,1,2023,W4385597618,1.0
I104234503,I205349734,1,1,2023,W4385597618,1.0
I104234503,I21851649,1,1,2023,W4385597618,1.0
I104234503,I4210087400,1,1,2023,W4385597618,1.0
I104234503,I4210102350,1,1,2023,W4385597618,1.0
I104234503,I4210107779,1,1,2023,W4385597618,1.0
I104234503,I4210129365,1,1,2023,W4385597618,1.0
I104234503,I4210136522,1,1,2023,W4385597618,1.0
I104234503,I4210151342,1,1,2023,W4385597618,1.0
I104338594,I4210109935,1,1,2023,W4387034825,1.0
I104941359,I199693650,1,1,2023,W4362580716,1.0
I104941359,I33926330,1,1,2023,W4362580716,1.0
I104941359,I139322472,1,1,2023,W4389050043,1.0
I104941359,I146367977,1,1,2023,W4389050043,1.0
I104941359,I170253739,1,1,2023,W4389050043,1.0
I104941359,I31079310,1,1,2023,W4389050043,1.0
I104941359,I56306041,1,1,2023,W4389050043,1.0
I104941359,I84339108,1,1,2023,W4389050043,1.0
I104941359,I91633459,1,1,2023,W4389050043,1.0
I10535382,I168719708,1,1,2023,W4388002730,1.0
I10535382,I183067930,1,1,2023,W4388002730,1.0
I10535382,I37461747,1,1,2023,W4388002730,1.0
I105818395,I11750234,1,1,2023,W4365811081,1.0
I105818395,I158248296,1,1,2023,W4365811081,1.0
I106157433,I11701301,1,1,2023,W4378905467,1.0
I106157433,I118347636,1,1,2023,W4378905467,1.0
I106157433,I121847817,1,1,2023,W4378905467,1.0
I106157433,I1317774081,1,1,2023,W4378905467,1.0
I106157433,I1326018075,1,1,2023,W4378905467,1.0
I106157433,I138006243,1,1,2023,W4378905467,1.0
I106157433,I138595864,1,1,2023,W4378905467,1.0
I106157433,I138690464,1,1,2023,W4378905467,1.0
I106157433,I141301092,1,1,2023,W4378905467,1.0
I106157433,I145236414,1,1,2023,W4378905467,1.0
I106157433,I149521062,1,1,2023,W4378905467,1.0
I106157433,I159176309,1,1,2023,W4378905467,1.0
I106157433,I161593684,1,1,2023,W4378905467,1.0
I106157433,I169108374,1,1,2023,W4378905467,1.0
I106157433,I174216632,1,1,2023,W4378905467,1.0
I106157433,I176453806,1,1,2023,W4378905467,1.0
I106157433,I193662353,1,1,2023,W4378905467,1.0
I106157433,I19820366,1,1,2023,W4378905467,1.0
I106157433,I201448701,1,1,2023,W4378905467,1.0
I106157433,I23923803,1,1,2023,W4378905467,1.0
I106157433,I25254941,1,1,2023,W4378905467,1.0
I106157433,I2799973717,1,1,2023,W4378905467,1.0
I106157433,I2800262456,1,1,2023,W4378905467,1.0
I106157433,I315704651,1,1,2023,W4378905467,1.0
I106157433,I4210092744,1,1,2023,W4378905467,1.0
I106157433,I4210099977,1,1,2023,W4378905467,1.0
I106157433,I4210102999,1,1,2023,W4378905467,1.0
I106157433,I4210106352,1,1,2023,W4378905467,1.0
I106157433,I4210106526,1,1,2023,W4378905467,1.0
I106157433,I4210117555,1,1,2023,W4378905467,1.0
I106157433,I4210122844,1,1,2023,W4378905467,1.0
I106157433,I4210137309,1,1,2023,W4378905467,1.0
I106157433,I4210139347,1,1,2023,W4378905467,1.0
I106157433,I4210141715,1,1,2023,W4378905467,1.0
I106157433,I4210165038,1,1,2023,W4378905467,1.0
I106157433,I5023651,1,1,2023,W4378905467,1.0
I106157433,I59270414,1,1,2023,W4378905467,1.0
I106157433,I60200437,1,1,2023,W4378905467,1.0
I106157433,I865915315,1,1,2023,W4378905467,1.0
I106157433,I881766915,1,1,2023,W4378905467,1.0
I106157433,I887064364,1,1,2023,W4378905467,1.0
I106157433,I913481162,1,1,2023,W4378905467,1.0
I106165777,I141595442,1,1,2023,W4360884927,1.0
I106165777,I94062374,1,1,2023,W4384407567,1.0
I106165777,I24185976,1,1,2023,W4385346108,1.0
I106165777,I4210136752,1,1,2023,W4385346108,1.0
I106165777,I4391768043,1,1,2023,W4385346108,1.0
I106165777,I4800084,1,1,2023,W4385346108,1.0
I106165777,I118347636,1,1,2023,W4386076520,1.0
I106165777,I91044093,1,1,2023,W4386076520,1.0
I106165777,I9927081,1,1,2023,W4386076520,1.0
I106165777,I185443292,1,1,2023,W4387640690,1.0
I106165777,I11883440,1,1,2023,W4388582970,1.0
I106165777,I160003610,1,1,2023,W4388582970,1.0
I106165777,I1311688040,1,1,2023,W4390872394,1.0
I106296451,I123534392,2,2,2023,W4376126328;W4379057711,0.5
I106296451,I194019607,2,2,2023,W4376126328;W4379057711,0.5
I106296451,I5561750,2,2,2023,W4376126328;W4379057711,0.5
I106296451,I93131583,2,2,2023,W4376126328;W4379057711,0.5
I106778892,I185203018,1,1,2023,W4379284826,1.0
I106778892,I2802517405,1,1,2023,W4379284826,1.0
I106778892,I4210095597,1,1,2023,W4379284826,1.0
I106778892,I4517696,1,1,2023,W4379284826,1.0
I106778892,I16076960,1,1,2023,W4387100990,1.0
I106778892,I172574986,1,1,2023,W4387100990,1.0
I106778892,I204778367,1,1,2023,W4387100990,1.0
I106778892,I82952536,1,1,2023,W4387100990,1.0
I106969075,I1174212,1,1,2023,W4386699758,1.0
I106969075,I162030827,1,1,2023,W4386699758,1.0
I106969075,I181547552,1,1,2023,W4386699758,1.0
I106969075,I2800817003,1,1,2023,W4386699758,1.0
I106969075,I32971472,1,1,2023,W4386699758,1.0
I106969075,I4210131376,1,1,2023,W4386699758,1.0
I107077323,I115475287,1,1,2023,W4360620450,1.0
I107077323,I122964287,1,1,2023,W4360620450,1.0
I107077323,I129162050,1,1,2023,W4360620450,1.0
I107077323,I134085113,1,1,2023,W4360620450,1.0
I107077323,I134140186,1,1,2023,W4360620450,1.0
I107077323,I142740786,1,1,2023,W4360620450,1.0
I107077323,I147554453,1,1,2023,W4360620450,1.0
I107077323,I150870154,1,1,2023,W4360620450,1.0
I107077323,I168719708,1,1,2023,W4360620450,1.0
I107077323,I169199633,1,1,2023,W4360620450,1.0
I107077323,I169335092,1,1,2023,W4360620450,1.0
I107077323,I171543936,1,1,2023,W4360620450,1.0
I107077323,I181369854,1,1,2023,W4360620450,1.0
I107077323,I181418319,1,1,2023,W4360620450,1.0
I107077323,I181565077,1,1,2023,W4360620450,1.0
I107077323,I181647926,1,1,2023,W4360620450,1.0
I107077323,I185163786,1,1,2023,W4360620450,1.0
I107077323,I188538660,1,1,2023,W4360620450,1.0
I107077323,I19648265,1,1,2023,W4360620450,1.0
I107077323,I204593131,1,1,2023,W4360620450,1.0
I107077323,I24027795,1,1,2023,W4360620450,1.0
I107077323,I244572783,1,1,2023,W4360620450,1.0
I107077323,I255234318,1,1,2023,W4360620450,1.0
I107077323,I25846049,1,1,2023,W4360620450,1.0
I107077323,I2613432,1,1,2023,W4360620450,1.0
I107077323,I27878738,1,1,2023,W4360620450,1.0
I107077323,I2802797706,1,1,2023,W4360620450,1.0
I107077323,I28407311,1,1,2023,W4360620450,1.0
I107077323,I31746571,1,1,2023,W4360620450,1.0
I107077323,I32394136,1,1,2023,W4360620450,1.0
I107077323,I36234482,1,1,2023,W4360620450,1.0
I107077323,I39586589,1,1,2023,W4360620450,1.0
I107077323,I4210131537,1,1,2023,W4360620450,1.0
I107077323,I4390039323,1,1,2023,W4360620450,1.0
I107077323,I4394709253,1,1,2023,W4360620450,1.0
I107077323,I44430492,1,1,2023,W4360620450,1.0
I107077323,I47818738,1,1,2023,W4360620450,1.0
I107077323,I55060895,1,1,2023,W4360620450,1.0
I107077323,I63098007,1,1,2023,W4360620450,1.0
I107077323,I68891433,1,1,2023,W4360620450,1.0
I107077323,I71052956,1,1,2023,W4360620450,1.0
I107077323,I78715868,1,1,2023,W4360620450,1.0
I107077323,I80281795,1,1,2023,W4360620450,1.0
I107077323,I91136226,1,1,2023,W4360620450,1.0
I107077323,I9300472,1,1,2023,W4360620450,1.0
I107077323,I931969281,1,1,2023,W4360620450,1.0
I107077323,I9360294,1,1,2023,W4360620450,1.0
I107077323,I98358874,1,1,2023,W4360620450,1.0
I107077323,I45928872,1,1,2023,W4389520406,1.0
I107077323,I76130692,1,1,2023,W4389520406,1.0
I107077323,I135310074,1,1,2023,W4390100389,1.0
I107077323,I157725225,1,1,2023,W4390100389,1.0
I107077323,I165733156,1,1,2023,W4390100389,1.0
I107077323,I170201317,1,1,2023,W4390100389,1.0
I107077323,I66946132,1,1,2023,W4390100389,1.0
I107575416,I115592961,1,1,2023,W4389696050,1.0
I107575416,I126158947,1,1,2023,W4389696050,1.0
I107575416,I12870472,1,1,2023,W4389696050,1.0
I107575416,I142899784,1,1,2023,W4389696050,1.0
I107575416,I169108374,1,1,2023,W4389696050,1.0
I107575416,I186129607,1,1,2023,W4389696050,1.0
I107575416,I188329596,1,1,2023,W4389696050,1.0
I107575416,I200650556,1,1,2023,W4389696050,1.0
I107575416,I20126385,1,1,2023,W4389696050,1.0
I107575416,I201448701,1,1,2023,W4389696050,1.0
I107575416,I202697423,1,1,2023,W4389696050,1.0
I107575416,I204778367,1,1,2023,W4389696050,1.0
I107575416,I23946033,1,1,2023,W4389696050,1.0
I107575416,I32389192,1,1,2023,W4389696050,1.0
I107575416,I33858575,1,1,2023,W4389696050,1.0
I107575416,I40434647,1,1,2023,W4389696050,1.0
I107575416,I4210087936,1,1,2023,W4389696050,1.0
I107575416,I4210095594,1,1,2023,W4389696050,1.0
I107575416,I4210113179,1,1,2023,W4389696050,1.0
I107575416,I4210127871,1,1,2023,W4389696050,1.0
I107575416,I4210134505,1,1,2023,W4389696050,1.0
I107575416,I4210137813,1,1,2023,W4389696050,1.0
I107575416,I4210151290,1,1,2023,W4389696050,1.0
I107575416,I4210161436,1,1,2023,W4389696050,1.0
I107575416,I49828101,1,1,2023,W4389696050,1.0
I107575416,I51235708,1,1,2023,W4389696050,1.0
I107575416,I54316950,1,1,2023,W4389696050,1.0
I107575416,I73417466,1,1,2023,W4389696050,1.0
I107575416,I80810150,1,1,2023,W4389696050,1.0
I107575416,I83259278,1,1,2023,W4389696050,1.0
I107575416,I83816512,1,1,2023,W4389696050,1.0
I107575416,I85507684,1,1,2023,W4389696050,1.0
I107575416,I8636806,1,1,2023,W4389696050,1.0
I107606265,I136199984,2,2,2023,W4327909454;W4385490607,0.5
I107606265,I2801851002,1,1,2023,W4327909454,1.0
I107606265,I4210092658,2,2,2023,W4327909454;W4385490607,0.5
I107606265,I4210164862,2,2,2023,W4327909454;W4385490607,0.5
I107606265,I97018004,2,2,2023,W4327909454;W4385490607,0.5
I107606265,I98704320,1,1,2023,W4327909454,1.0
I107606265,I108192572,1,1,2023,W4385490607,1.0
I107606265,I109736498,1,1,2023,W4385490607,1.0
I107606265,I122411786,1,1,2023,W4385490607,1.0
I107606265,I130701444,1,1,2023,W4385490607,1.0
I107606265,I157725225,1,1,2023,W4385490607,1.0
I107606265,I20089843,1,1,2023,W4385490607,1.0
I107606265,I205783295,1,1,2023,W4385490607,1.0
I107606265,I241749,1,1,2023,W4385490607,1.0
I107606265,I27804330,1,1,2023,W4385490607,1.0
I107606265,I4210090411,1,1,2023,W4385490607,1.0
I107606265,I4210094983,1,1,2023,W4385490607,1.0
I107606265,I4210110431,1,1,2023,W4385490607,1.0
I107606265,I4210113297,1,1,2023,W4385490607,1.0
I107606265,I4210113369,1,1,2023,W4385490607,1.0
I107606265,I4210113480,1,1,2023,W4385490607,1.0
I107606265,I4210127875,1,1,2023,W4385490607,1.0
I107606265,I4210134579,1,1,2023,W4385490607,1.0
I107606265,I4210135670,1,1,2023,W4385490607,1.0
I107606265,I4210153546,1,1,2023,W4385490607,1.0
I107606265,I4210155419,1,1,2023,W4385490607,1.0
I107606265,I4210164802,1,1,2023,W4385490607,1.0
I107606265,I4387153999,1,1,2023,W4385490607,1.0
I107606265,I57206974,1,1,2023,W4385490607,1.0
I107606265,I63966007,1,1,2023,W4385490607,1.0
I107606265,I70931966,1,1,2023,W4385490607,1.0
I107606265,I74973139,1,1,2023,W4385490607,1.0
I107606265,I887064364,1,1,2023,W4385490607,1.0
I107606265,I4210109586,1,1,2023,W4387866792,1.0
I107639228,I177725633,1,1,2023,W4387211418,1.0
I107639228,I25846049,1,1,2023,W4387211418,1.0
I107639228,I152815399,1,1,2023,W4387606052,1.0
I107639228,I113940042,1,1,2023,W4389213130,1.0
I107639228,I133868755,1,1,2023,W4389213130,1.0
I107639228,I36399199,1,1,2023,W4389213130,1.0
I107639228,I4210151458,1,1,2023,W4389518931,1.0
I107639228,I157725225,1,1,2023,W4389518968,1.0
I107639228,I200769079,1,1,2023,W4389518968,1.0
