id,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5000111662,0.00021560685629803028,14.0,0.0,3.4083022263355425e-07,1665
A5000115067,0.0008778279149276948,70.0,0.000350155263000669,4.372955185685637e-05,14
A5000115682,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,48
A5000119667,0.0,0.0,0.0,2.024029421174194e-40,49
A5000122127,0.00010780342814901514,13.0,0.0,3.6953041214815274e-21,50
A5000122982,0.0,0.0,0.0,2.024029421174194e-40,51
A5000126238,0.0011088352609612986,85.0,0.0003865695592759357,3.642059431511847e-05,4
A5000127111,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,52
A5000132022,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,53
A5000133219,0.00032341028444704545,21.0,0.0,1.3409185386039109e-17,54
A5000133452,0.00021560685629803028,14.0,0.0,6.190867269545803e-08,55
A5000135593,6.160195894229437e-05,4.0,0.0,6.163137606634206e-09,56
A5000136911,0.00013860440762016233,9.0,0.0,6.879900320000168e-10,150
A5000137935,0.00012320391788458874,8.0,0.0,3.375510642239298e-24,58
A5000141628,6.160195894229437e-05,4.0,0.0,2.0411112435841727e-30,59
A5000141831,0.00020020636656245669,13.0,0.0002692141897176176,1.5102563624353943e-09,56
A5000142410,0.0,0.0,0.0,2.024029421174194e-40,60
A5000145305,0.0001848058768268831,12.0,0.0,8.268813700143595e-11,728
A5000145535,0.0005082161612739285,64.0,0.0,5.1150716526428e-07,62
A5000152361,3.0800979471147184e-05,2.0,0.0,8.911245696046876e-26,63
A5000153218,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,64
A5000155122,0.00029260930497589826,19.0,0.0,1.6528079721413696e-11,65
A5000156461,7.700244867786796e-05,6.0,0.0,9.67366081078634e-10,66
A5000157874,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,67
A5000160230,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,68
A5000166176,9.240293841344155e-05,6.0,0.0,1.8298331254733311e-07,69
A5000168148,7.700244867786796e-05,5.0,0.0,6.547544691419544e-09,70
A5000168915,7.700244867786796e-05,5.0,0.0,4.3872143536855184e-07,71
A5000171711,0.00016940538709130952,12.0,1.0857679685598219e-05,5.3529309258519016e-17,72
A5000172484,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,73
A5000173131,0.00024640783576917747,21.0,0.0,6.65321647783638e-09,74
A5000174202,9.240293841344155e-05,12.0,0.0,8.458280268254595e-09,75
A5000176767,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,76
A5000181951,9.240293841344155e-05,6.0,0.0,2.3421885240621907e-10,77
A5000183010,0.00016940538709130952,11.0,0.0,4.490534154186483e-22,78
A5000183143,0.00033881077418261904,44.0,0.0,2.5753102434076633e-12,79
A5000184075,7.700244867786796e-05,5.0,0.0,1.90096390251765e-10,1661
A5000184834,3.0800979471147184e-05,2.0,0.0,1.938570061500942e-29,81
A5000188096,0.00027720881524032466,18.0,0.0,3.805162895581239e-09,77
A5000190032,0.00010780342814901514,7.0,0.0,4.557709073493508e-25,82
A5000190324,0.00020020636656245669,13.0,0.0,6.171538287138985e-21,83
A5000192505,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,84
A5000192581,7.700244867786796e-05,5.0,0.0,2.9815877392165525e-09,85
A5000192888,0.00013860440762016233,9.0,0.0,2.0240294211741967e-23,86
A5000196131,7.700244867786796e-05,5.0,0.0,2.5861000424015284e-09,87
A5000197017,0.0,0.0,0.0,2.024029421174194e-40,88
