id,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
I1294606314,0.008629707112970711,33.0,5.0922546290266654e-06,0.014165206106787086,25
I1294671590,0.030073221757322174,138.0,0.028220950478520832,0.00890853333050986,1
I1295801184,0.0,0.0,0.0,3.211818884300829e-35,76
I1295876152,0.002615062761506276,11.0,4.104205223394626e-07,0.001454100399155701,0
I129604602,0.02615062761506276,124.0,0.010077841048197606,0.04950823586424773,0
I129643931,0.0005230125523012552,2.0,0.0,0.00011294750446237023,28
I1296788130,0.01307531380753138,50.0,0.0,0.03338849070487365,25
I12970578,0.0007845188284518827,3.0,0.0,0.00015654083888079097,3
I129708740,0.007322175732217572,28.0,4.856642847683641e-06,0.008132169803803631,3
I1297288678,0.001307531380753138,6.0,2.3713185735168946e-06,0.0006002002130631955,0
I1297363086,0.004445606694560669,20.0,2.5993299748165964e-06,0.0037723057307543256,0
I129774422,0.011767782426778242,46.0,0.0006720589765279864,0.0167937364134957,3
I129798099,0.0005230125523012552,2.0,0.0,8.444136051173772e-08,23
I1297991670,0.0005230125523012552,2.0,0.0,4.577638851036777e-05,9
I129801699,0.008368200836820083,34.0,0.0007892386644587863,0.004905346814999336,0
I1298563314,0.0015690376569037654,6.0,0.0,0.0024125166101790644,79
I129877168,0.01072175732217573,41.0,0.0,0.006955386027812776,12
I129902397,0.0007845188284518827,3.0,0.00045105215405106944,2.1631168685325894e-07,36
I1299303238,0.009152719665271966,46.0,0.0004937618925318071,0.004632171654922925,0
I129975664,0.0,0.0,0.0,3.211818884300829e-35,77
I1300393620,0.0007845188284518827,3.0,0.0,1.8479218842805152e-05,0
I1300699541,0.0005230125523012552,2.0,0.0,1.3825827141502903e-27,62
I130081021,0.002615062761506276,10.0,0.0,0.0003172939575067576,16
I1301041018,0.001307531380753138,5.0,0.0,0.004029992827846532,3
I1301653859,0.0010460251046025104,4.0,0.0,0.003103723000936436,3
I1302135459,0.0,0.0,0.0,3.211818884300829e-35,78
I1302166312,0.0007845188284518827,3.0,0.0,0.000945436970219313,1
I130218214,0.0005230125523012552,2.0,0.0,3.740162660579234e-06,16
I130238516,0.0227510460251046,93.0,0.002901080054874606,0.012881384456409087,12
I1302611135,0.001307531380753138,6.0,0.0,0.004801918075856928,3
I130294970,0.002353556485355648,9.0,0.0,0.0001817803451719193,12
I1303077703,0.002615062761506276,10.0,0.0009748187726294804,0.0004772553421938414,79
I130309236,0.001307531380753138,5.0,0.00045105215405106944,1.6623446435620368e-05,81
I1303153112,0.009675732217573221,43.0,3.0598703295112686e-06,0.005261784814795616,81
I130343225,0.001307531380753138,5.0,0.0,4.709371202151735e-06,2
I1303691731,0.006276150627615062,24.0,0.0,0.002393142865956815,81
I1304085615,0.0007845188284518827,3.0,1.2802840182978242e-05,0.0003077204442798463,12
I1304132090,0.0015690376569037654,6.0,0.0,0.0001510853878069141,9
I1304256225,0.0041841004184100415,17.0,0.0,0.007178020995888927,79
I1304278710,0.0002615062761506276,1.0,0.0,7.943460510611849e-08,57
I130438778,0.0010460251046025104,6.0,1.7100855097477608e-07,0.0002373197985529186,2
I130480701,0.0007845188284518827,3.0,0.0,0.0007487040679624764,3
I1305343817,0.0010460251046025104,4.0,4.560228025994029e-07,0.00022837685235617446,79
I1305429384,0.0,0.0,0.0,3.211818884300829e-35,80
I1305444813,0.0002615062761506276,1.0,0.0,0.00021521600743938166,0
I1305996414,0.001830543933054393,7.0,0.0,0.001100644134725761,81
I1306266525,0.001830543933054393,7.0,6.156307835091939e-07,0.0005709321420542446,79
I1306339040,0.0005230125523012552,2.0,0.0,8.021963536404614e-06,0
I1306409833,0.005230125523012552,21.0,0.0032454900932019164,0.0036234210154085685,9
I130692619,0.0020920502092050207,9.0,2.5864744748576016e-05,0.0001244041776203241,14
I130701444,0.024058577405857737,100.0,0.0027347128012542815,0.017948280909159727,9
I130769515,0.007845188284518828,33.0,0.0002546452376921338,0.009520583541379309,3
I1307721752,0.003138075313807531,12.0,0.0,1.3391115392385366e-05,9
I130785548,0.004707112970711296,18.0,7.170958570875611e-06,0.0009017206481061946,79
I130823665,0.001307531380753138,5.0,0.0,0.00046355553407141165,3
I130828816,0.018828451882845185,74.0,0.0021369557273824592,0.012908081280801708,12
I1308548392,0.004445606694560669,17.0,0.0,0.0014570003112687724,81
I1309849503,0.001830543933054393,14.0,0.0,0.003688064917882395,0
I1310770535,0.0005230125523012552,2.0,0.0,0.00038515622020002255,14
I1311269955,0.0007845188284518827,3.0,0.0,0.002634163000487603,14
I1311564700,0.0020920502092050207,8.0,0.0,0.0009727499280449001,57
I1311643757,0.001307531380753138,5.0,0.00045105215405106944,0.0019365273909004552,57
I1311688040,0.013598326359832635,58.0,0.0006221012041937908,0.022591244366684544,0
I1312222531,0.002353556485355648,9.0,1.956337823151439e-06,0.0007760992009511399,79
