id,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5001428430,0.000802108399220809,33.0,0.0,1.8699331201123433e-12,150
A5001432896,0.0017188037126160192,30.0,2.2974125705481384e-05,3.766705054890495e-05,148
A5001436657,0.00177609716970322,31.0,0.0,4.297847428011464e-12,39
A5001445783,0.00034376074252320387,6.0,0.0,0.0002570200960868141,92
A5001448076,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,151
A5001452511,0.0005729345708720064,10.0,0.0,1.9302773613771427e-20,152
A5001464840,0.0010312822275696117,18.0,0.0,8.895782754697426e-15,153
A5001497450,0.0006875214850464077,12.0,0.0,3.9041970224458837e-19,75
A5001497588,0.00022917382834880258,9.0,0.0,6.67348495127433e-22,154
A5001521015,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,155
A5001529504,0.0005729345708720064,12.0,3.6162680894314656e-05,2.5923612279857936e-13,136
A5001544818,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,156
A5001546493,0.00022917382834880258,4.0,0.0,1.4199644384870576e-06,157
A5001551148,0.0004010541996104045,7.0,0.0,7.78033601651207e-10,113
A5001555038,0.00045834765669760516,14.0,0.0,1.7300849121847524e-18,158
A5001559050,0.00022917382834880258,4.0,0.0,4.970485143907031e-11,159
A5001562064,0.00022917382834880258,4.0,0.0,9.59699706966837e-19,160
A5001567860,0.000973988770482411,17.0,0.0,0.009536626354431657,92
A5001571390,0.00045834765669760516,8.0,0.0,1.2967971222026413e-08,91
A5001588832,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,161
A5001590363,0.00045834765669760516,8.0,0.0,2.54388117872883e-10,144
A5001592898,0.0005156411137848059,9.0,0.0,3.471773504064428e-21,162
A5001594330,0.0006875214850464077,12.0,0.0003797081493903034,3.942588088649558e-09,163
A5001599037,0.00034376074252320387,6.0,0.0,1.0473256498342648e-07,24
A5001601662,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,164
A5001612779,0.00017188037126160193,3.0,0.0,3.4237395201549075e-11,30
A5001629337,0.0005729345708720064,10.0,0.0,1.9302773613771427e-20,165
A5001638438,0.0009166953133952103,16.0,0.0,1.0799384952690474e-10,166
A5001639788,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,167
A5001643829,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,168
A5001644143,0.00045834765669760516,8.0,0.0,5.531839262365545e-19,169
A5001682354,0.0017188037126160192,37.0,5.605215538618755e-05,1.99864833093266e-07,170
A5001689321,0.0015469233413544173,28.0,0.00021312113117385613,2.3521115983128182e-08,0
A5001691634,0.00034376074252320387,6.0,0.0,1.018355536543808e-22,23
A5001707231,0.0007448149421336084,13.0,0.0,1.9163781040230201e-07,3
A5001724504,0.0012031625988312136,21.0,0.0,9.863379465558988e-08,144
A5001735290,0.00045834765669760516,8.0,0.0,1.2700565748460697e-10,187
A5001739958,0.00017188037126160193,3.0,0.0,5.1725481826357904e-14,171
A5001757327,0.000802108399220809,14.0,0.0,7.270382092362298e-11,0
A5001774211,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,139
A5001782701,0.00017188037126160193,3.0,0.0,2.7986359841012835e-19,24
A5001783200,0.0,0.0,0.0,3.4717735040644275e-39,172
A5001784951,0.0002864672854360032,5.0,0.0,8.847250120710712e-11,187
A5001814349,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,173
A5001814451,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,174
A5001822106,0.0005729345708720064,10.0,0.0,3.163367400970782e-07,15
A5001843008,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,175
A5001856496,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,176
A5001873096,0.00045834765669760516,9.0,1.4405139502065985e-05,9.770919524368381e-11,133
A5001877137,0.0004010541996104045,7.0,0.0,1.1460654374728976e-22,177
A5001884064,0.002119857912226424,43.0,0.005678091282527558,1.1786119993650221e-05,148
A5001895678,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,178
A5001897228,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,179
A5001906215,0.0002864672854360032,5.0,0.0,1.0051013526021065e-22,180
A5001922143,0.00034376074252320387,16.0,0.0,2.639002281180103e-09,30
A5001962018,0.0,0.0,0.0,3.4717735040644275e-39,181
A5001962739,0.0013177495130056148,36.0,0.0,6.6112452890791805e-12,38
A5001968450,0.0005729345708720064,10.0,0.0,1.9302773613771427e-20,182
A5001987532,0.001145869141744013,24.0,0.00023053709070125562,8.972969197360611e-09,3
A5001994692,0.004411596195714449,107.0,0.00419458263465575,0.0002174023468930025,88
A5002000099,0.001260456055918414,22.0,8.899410658368446e-06,2.6723566194280823e-09,0
A5002003530,0.00034376074252320387,6.0,0.0,4.391099988441961e-08,36
A5002004307,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,183
A5002006843,0.0004010541996104045,7.0,0.0,1.2234549773319254e-06,88
A5002012382,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,184
A5002013850,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,185
