id,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5000444509,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,55
A5000457976,0.0002384358607534573,4.0,0.0,3.332602080915175e-13,56
A5000474748,0.0006556986170720076,11.0,0.0,2.9574371618148147e-09,516
A5000483356,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,58
A5000491132,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,59
A5000496102,0.000357653791130186,6.0,0.0,2.223321686968891e-13,60
A5000515409,0.0005960896518836433,10.0,0.0,1.8197328805916314e-10,61
A5000527699,0.00041726275631855027,7.0,0.0,7.394857798909816e-13,62
A5000534939,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,63
A5000538495,0.00011921793037672866,2.0,0.0,1.8053852048119679e-16,64
A5000552564,0.0,0.0,0.0,5.5095984033568355e-21,65
A5000557248,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,66
A5000564739,0.00011921793037672866,4.0,0.0,1.0760934381556314e-14,67
A5000573277,0.0006556986170720076,11.0,0.0,2.8428317589051186e-11,29
A5000577448,0.00041726275631855027,7.0,0.0,7.394857798909816e-13,68
A5000590225,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,69
A5000592091,0.0004768717215069146,8.0,0.0,2.134531307622123e-12,70
A5000595364,0.000536480686695279,9.0,0.0,5.509598403356834e-12,71
A5000598960,0.0,0.0,0.0,5.5095984033568355e-21,72
A5000599262,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,73
A5000604958,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,74
A5000619933,0.000715307582260372,12.0,0.0,5.842653281387934e-11,75
A5000622050,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,76
A5000623592,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,77
A5000625246,0.0009537434430138292,16.0,0.0,4.3601527452672586e-09,78
A5000635267,0.0020863137815927513,35.0,0.0,9.343093638553374e-07,17
A5000640247,0.0005960896518836433,10.0,0.0,1.299134483353253e-11,79
A5000645350,0.0002384358607534573,4.0,0.0,1.2057653076256294e-13,80
A5000659687,0.0005960896518836433,10.0,0.0,1.299134483353253e-11,81
A5000662963,0.00041726275631855027,7.0,0.0,7.394857798909816e-13,68
A5000667658,0.00029804482594182163,5.0,0.0,1.4118174102133731e-09,46
A5000680377,0.0008345255126371005,21.0,4.545725495296311e-06,1.949766852813507e-09,82
A5000694161,0.0011921793037672865,20.0,0.0,4.376164076460866e-09,83
A5000703402,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,84
A5000712145,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,85
A5000713520,0.001072961373390558,32.0,0.0,5.367679445516274e-07,19
A5000716606,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,86
A5000716736,0.0004768717215069146,14.0,0.0,5.049518793811366e-07,23
A5000724287,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,87
A5000725012,0.0,0.0,0.0,5.5095984033568355e-21,88
A5000725482,0.0015498330948974725,26.0,0.0,7.260743052811919e-08,89
A5000729344,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,90
A5000732454,0.00029804482594182163,5.0,0.0,7.758057798328995e-14,91
A5000735071,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,92
A5000738730,0.0005960896518836433,12.0,9.467236060261227e-07,3.46241225728569e-08,26
A5000739434,0.0,0.0,0.0,5.5095984033568355e-21,93
A5000751263,0.00011921793037672866,3.0,0.0,8.336903920023428e-16,94
A5000758691,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,95
A5000758709,0.0005960896518836433,20.0,0.0,3.605849539409209e-08,96
A5000767265,0.0009537434430138292,16.0,0.0,8.65440561503683e-10,97
A5000777470,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,98
A5000791159,0.0,0.0,0.0,5.5095984033568355e-21,99
A5000801624,0.0013113972341440151,22.0,0.0,9.923627827798456e-09,100
A5000821684,0.0007749165474487363,13.0,0.0,9.313818825217544e-09,96
A5000827309,0.0002384358607534573,4.0,0.0,8.537998283831686e-11,46
A5000832638,0.000357653791130186,6.0,0.0,2.223321686968891e-13,101
A5000842090,0.000357653791130186,6.0,0.0,2.223321686968891e-13,102
A5000852149,0.00029804482594182163,5.0,0.0,3.4785018113304526e-13,103
A5000864714,0.0007749165474487363,13.0,0.0,1.1383407037280722e-10,104
A5000874697,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,105
A5000878312,0.0,0.0,0.0,5.5095984033568355e-21,106
A5000880079,0.001847877920839294,31.0,0.0,3.629031570132178e-07,107
A5000884142,0.0005960896518836433,10.0,0.0,1.299134483353253e-11,108
A5000887671,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,109
A5000891560,0.0,0.0,0.0,5.5095984033568355e-21,110
A5000896822,0.0005960896518836433,11.0,0.00033911608995511056,3.925380812352791e-10,111
A5000902180,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,112
A5000926540,0.001072961373390558,20.0,0.0,2.9990135307943848e-05,113
A5000932424,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,114
A5000937401,0.000536480686695279,9.0,0.0,5.509598403356834e-12,115
A5000947076,0.00041726275631855027,7.0,0.0,1.2517763876407852e-09,17
A5000950022,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,116
A5001006398,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,117
A5001011210,0.0005960896518836433,10.0,0.0,1.299134483353253e-11,118
A5001013124,0.000357653791130186,6.0,0.0,2.223321686968891e-13,119
A5001017727,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,120
A5001027226,0.002145922746781116,41.0,0.00014242164199072604,4.1097139312771997e-07,107
A5001029093,0.0006556986170720076,11.0,0.0,5.4025710597262405e-09,17
A5001031115,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,121
A5001038698,0.0,0.0,0.0,5.5095984033568355e-21,122
A5001041177,0.001847877920839294,31.0,0.0,3.629031570132178e-07,107
A5001056000,0.0,0.0,0.0,5.5095984033568355e-21,123
A5001058709,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,124
A5001062090,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,125
A5001077607,0.000536480686695279,9.0,0.0,5.509598403356834e-12,126
A5001083419,0.00029804482594182163,5.0,0.0,1.4278832796653908e-13,127
A5001087250,0.0,0.0,0.0,5.5095984033568355e-21,128
A5001091279,0.001669051025274201,28.0,0.0,2.188755479359872e-06,6
A5001093904,0.0004768717215069146,8.0,0.0,2.2574481560080793e-12,129
A5001094226,0.0004768717215069146,8.0,0.0,9.17467637348282e-14,91
A5001097474,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,130
A5001108621,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,131
A5001129714,5.960896518836433e-05,1.0,0.0,1.3101825003182557e-17,132
A5001137429,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,133
A5001139738,0.0013710061993323795,23.0,0.0,1.5269219801902267e-08,9
A5001146558,0.002920839294229852,49.0,0.0,2.3705765625448244e-05,134
A5001147278,0.0010133524082021935,17.0,0.0,1.173240693733163e-09,135
A5001165357,0.000536480686695279,9.0,0.0,8.3883145761089e-11,136
A5001168822,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,137
A5001178359,0.0009537434430138292,16.0,0.0,4.849959568303931e-08,138
A5001181727,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,139
A5001189652,0.0005960896518836433,10.0,0.0,1.299134483353253e-11,140
A5001194068,0.0026227944682880302,44.0,0.0,0.03303771583358247,141
A5001207425,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,142
A5001211242,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,143
A5001215167,0.00041726275631855027,7.0,0.0,1.7019069755099566e-11,144
A5001224830,0.00029804482594182163,5.0,0.0,4.4140882718260343e-07,11
A5001225581,0.00011921793037672866,4.0,0.0,1.0760934381556314e-14,145
A5001236963,0.0,0.0,0.0,5.5095984033568355e-21,146
A5001240413,0.0013710061993323795,23.0,0.0,1.4555298605594199e-08,147
A5001243382,0.000357653791130186,10.0,0.0,7.242339988478819e-12,148
A5001254143,0.0013113972341440151,28.0,0.001286041218686391,5.212580506013027e-10,138
A5001254604,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,149
A5001255024,0.0002384358607534573,4.0,0.0,2.1971042629665196e-13,150
A5001255458,0.0009537434430138292,16.0,0.0,6.533715750053481e-10,151
A5001270995,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,152
A5001283247,0.0011325703385789221,19.0,0.0,2.8209143825187033e-09,153
A5001285591,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,154
A5001291320,0.0009537434430138292,16.0,0.0,4.3601527452672586e-09,78
A5001291873,0.0009537434430138292,16.0,6.060967327061748e-05,4.764966602359211e-11,26
A5001293983,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,155
A5001296553,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,156
A5001301799,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,157
A5001302807,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,158
A5001303475,5.960896518836433e-05,1.0,0.0,4.748291439819109e-10,89
A5001311279,0.0002384358607534573,4.0,0.0,1.1702112294864316e-09,134
A5001313457,0.0002384358607534573,4.0,0.0,6.327531484123925e-08,6
A5001326226,0.000178826895565093,3.0,0.0,1.3300809659118192e-14,159
A5001331884,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,160
A5001336137,0.0013113972341440151,22.0,0.0,9.923627827798456e-09,100
A5001340667,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,161
A5001344368,0.000178826895565093,3.0,0.0,3.040059008009191e-07,17
A5001355914,0.00220553171196948,37.0,0.0,9.309504689205215e-07,162
A5001360751,0.0,0.0,0.0,5.5095984033568355e-21,163
A5001362973,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,164
A5001363671,0.000357653791130186,6.0,0.0,2.223321686968891e-13,165
A5001364966,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,166
A5001365741,0.0,0.0,0.0,5.5095984033568355e-21,167
A5001375037,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,168
A5001375778,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,169
A5001376175,0.0,0.0,0.0,5.5095984033568355e-21,170
A5001376704,0.0011325703385789221,19.0,0.0,2.7833575389922684e-07,171
A5001379733,0.0,0.0,0.0,5.5095984033568355e-21,172
A5001389378,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,173
A5001392592,0.00220553171196948,37.0,0.0,9.309504689205215e-07,162
A5001421911,0.00011921793037672866,2.0,0.0,2.5608066881736933e-12,174
A5001428236,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,175
A5001432320,0.00041726275631855027,7.0,0.0,7.394857798909816e-13,52
A5001441760,0.000357653791130186,6.0,0.0,2.223321686968891e-13,176
A5001442211,0.0026227944682880302,44.0,0.0,0.03303771583358247,141
A5001463588,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,177
A5001483595,0.00041726275631855027,7.0,0.0,3.2824270277531544e-12,178
A5001490863,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,179
A5001496087,0.0,0.0,0.0,5.5095984033568355e-21,180
A5001497678,0.001669051025274201,28.0,8.83311467829163e-05,2.812650672748956e-07,171
A5001500896,0.000357653791130186,6.0,0.0,2.223321686968891e-13,181
A5001522776,0.0005960896518836433,14.0,0.0,5.5606416672996545e-11,182
A5001533541,0.0006556986170720076,11.0,0.0,2.8428317589051186e-11,183
A5001533780,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,184
A5001540669,0.0,0.0,0.0,5.5095984033568355e-21,185
A5001562064,0.001430615164520744,50.0,4.978135291243089e-06,3.2036035927533113e-06,46
A5001563470,0.001251788268955651,21.0,0.0,6.6515685547686685e-09,186
A5001584535,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,187
A5001588387,0.0,0.0,0.0,5.5095984033568355e-21,188
A5001589116,0.0011921793037672865,20.0,0.0,4.376164076460866e-09,189
A5001590363,0.00178826895565093,47.0,0.0008332604633228475,1.1634722414828318e-07,190
A5001594330,0.00029804482594182163,5.0,0.0,9.921684804764989e-14,191
A5001594573,0.000536480686695279,9.0,0.0,3.566438984306969e-09,192
A5001595705,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,193
A5001599037,0.0004768717215069146,11.0,0.0,5.641523869557031e-08,31
A5001612779,0.000178826895565093,3.0,0.0,2.1074401219185602e-13,194
A5001618593,0.00041726275631855027,7.0,0.0,7.394857798909816e-13,195
A5001630956,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,196
A5001642648,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,197
A5001647082,0.00011921793037672866,2.0,0.0,1.8053852048119679e-16,198
A5001662671,0.00029804482594182163,5.0,0.0,6.119245383965395e-14,199
A5001666028,0.000357653791130186,8.0,0.0,3.8631810352210993e-13,200
A5001670475,0.0,0.0,0.0,5.5095984033568355e-21,201
A5001678986,0.0,0.0,0.0,5.5095984033568355e-21,202
A5001679413,0.0004768717215069146,8.0,0.0,2.134531307622123e-12,203
A5001682364,0.0,0.0,0.0,5.5095984033568355e-21,204
A5001691634,0.000357653791130186,6.0,0.0,3.1377964553684876e-13,205
A5001704304,0.0002384358607534573,4.0,0.0,1.910245435331405e-12,206
A5001707154,0.0004768717215069146,8.0,0.0,2.134531307622123e-12,203
A5001707231,0.0007749165474487363,13.0,0.0,1.5538002770538905e-07,46
A5001714982,0.000357653791130186,6.0,0.0,2.223321686968891e-13,207
A5001723178,0.0,0.0,0.0,5.5095984033568355e-21,208
A5001728221,0.000357653791130186,6.0,0.0,2.223321686968891e-13,209
A5001731771,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,210
A5001739057,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,211
A5001741592,0.0013113972341440151,22.0,0.0,9.923627827798456e-09,212
A5001746215,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,213
A5001747032,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,214
A5001754292,0.0013113972341440151,44.0,0.0,4.169006460199462e-06,30
A5001755853,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,215
A5001757327,0.0008345255126371005,14.0,0.0,3.972782361860153e-09,89
A5001773793,0.000357653791130186,6.0,0.0,2.223321686968891e-13,216
A5001774211,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,169
A5001775538,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,217
A5001784131,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,218
A5001790767,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,219
A5001796421,0.001490224129709108,25.0,0.0,3.481749565905596e-08,220
A5001797024,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,221
A5001809968,0.00041726275631855027,7.0,0.0,7.508362279133732e-11,222
A5001843311,0.001072961373390558,18.0,0.0,6.00500743190863e-09,223
A5001849013,0.0007749165474487363,13.0,0.0,1.1383407037280722e-10,224
A5001853031,0.0,0.0,0.0,5.5095984033568355e-21,225
A5001872521,0.0013113972341440151,22.0,0.0,1.0071510566953758e-08,222
A5001873096,0.0002384358607534573,4.0,0.0,1.3851707913162936e-11,226
A5001883497,0.0,0.0,0.0,5.5095984033568355e-21,227
A5001883972,0.0017286599904625655,29.0,0.0,1.084454253732726e-07,228
A5001884064,0.002563185503099666,43.0,0.001615162391878177,7.962031439019283e-06,6
A5001887501,0.000357653791130186,6.0,0.0,5.467805179380219e-13,229
A5001904051,0.000894134477825465,15.0,0.0,3.786167193041831e-10,230
A5001919662,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,231
A5001922143,0.0006556986170720076,16.0,0.0,7.598500750874553e-11,232
A5001923006,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,233
A5001928585,0.0004768717215069146,8.0,0.0,4.078246678303795e-08,107
A5001950971,0.001251788268955651,21.0,0.0,6.714652086635642e-09,234
A5001955661,0.0004768717215069146,8.0,0.0,2.134531307622123e-12,235
A5001961716,0.00041726275631855027,7.0,3.2135901706013576e-06,5.150066869894556e-07,134
A5001962739,0.0010133524082021935,24.0,0.0,6.576079089680734e-09,236
A5001965250,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,237
A5001987532,0.0020863137815927513,43.0,0.003142081227447186,3.746080979741228e-07,226
A5001994692,0.004053409632808774,75.0,0.0002446322857217505,2.9276439060602453e-05,134
A5002000099,0.0006556986170720076,17.0,0.0,3.264072029268917e-08,17
A5002005463,0.0004768717215069146,8.0,0.0,2.077035408088276e-10,238
A5002017698,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,239
A5002020726,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,240
A5002023162,0.001251788268955651,21.0,0.0008837089083096262,4.594006514000346e-06,134
A5002047082,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,241
A5002058716,0.0002384358607534573,4.0,0.0,7.877083542428969e-12,107
A5002064919,0.00029804482594182163,5.0,0.0,1.6832336198096847e-10,516
A5002065453,0.0,0.0,0.0,5.5095984033568355e-21,242
A5002068414,0.0005960896518836433,10.0,0.0,1.299134483353253e-11,243
A5002072267,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,244
A5002073272,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,245
A5002083246,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,246
A5002084962,0.00011921793037672866,3.0,0.0,8.336903920023428e-16,247
A5002088849,0.001072961373390558,32.0,0.0,5.367679445516274e-07,19
A5002099640,0.0,0.0,0.0,5.5095984033568355e-21,248
A5002101258,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,249
A5002122686,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,250
A5002126571,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,251
A5002127145,0.0004768717215069146,8.0,0.0,2.134531307622123e-12,252
A5002144203,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,253
A5002148311,0.0013113972341440151,22.0,0.0,9.923627827798456e-09,254
A5002173117,0.000536480686695279,9.0,0.0,5.509598403356834e-12,48
A5002182453,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,255
A5002183320,0.000894134477825465,18.0,4.6441084713736695e-05,1.1217771396266383e-06,134
A5002192584,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,256
A5002199017,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,257
A5002207498,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,258
A5002211679,0.00011921793037672866,2.0,0.0,0.0007523288168397362,141
A5002214613,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,16
A5002227793,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,259
A5002251783,0.000715307582260372,12.0,0.0,1.2795836424168736e-07,19
A5002257824,0.002026704816404387,34.0,0.0,5.735154283576854e-07,13
A5002270558,0.0011921793037672865,20.0,0.0,4.376164076460866e-09,189
A5002282690,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,260
A5002291803,0.000357653791130186,6.0,0.0,2.223321686968891e-13,261
A5002302700,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,262
A5002312975,0.00029804482594182163,5.0,0.0,1.118998113418156e-13,263
A5002316432,0.0005960896518836433,10.0,2.424386930824699e-05,1.3027262624372351e-08,171
A5002321359,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,124
A5002325445,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,264
A5002332667,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,265
A5002341550,0.0020863137815927513,70.0,0.0,0.07425331897915861,141
A5002347902,0.00029804482594182163,10.0,0.0,6.82837166358066e-08,107
A5002366956,0.0004768717215069146,8.0,0.0,2.134531307622123e-12,266
A5002370118,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,267
A5002372252,0.0009537434430138292,16.0,0.0,8.65440561503683e-10,97
A5002383361,0.000178826895565093,3.0,0.0,5.360510433633487e-13,268
A5002388447,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,269
A5002389852,0.000536480686695279,9.0,0.0,2.476013235418485e-11,270
A5002390430,0.0007749165474487363,13.0,0.0,5.570297553264892e-09,220
A5002397254,0.0004768717215069146,8.0,0.0,2.134531307622123e-12,235
A5002418313,0.0015498330948974725,26.0,0.0,7.260743052811919e-08,89
A5002419350,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,271
A5002420085,0.000357653791130186,6.0,0.0,2.223321686968891e-13,272
A5002424657,0.0005960896518836433,10.0,0.0,1.299134483353253e-11,273
A5002426438,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,274
A5002429891,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,275
A5002445122,0.00011921793037672866,2.0,0.0,6.941726493608424e-11,276
A5002449661,0.000178826895565093,4.0,0.0,2.833195277359782e-15,277
A5002457261,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,278
A5002485686,0.002026704816404387,34.0,0.0,5.735154283576854e-07,13
A5002523892,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,279
A5002526996,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,280
A5002529588,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,281
A5002537075,0.0002384358607534573,4.0,0.0,1.966600461772912e-14,282
A5002538996,0.001490224129709108,25.0,0.0,1.4700495323085193e-06,11
A5002544231,0.0,0.0,0.0,5.5095984033568355e-21,283
A5002567457,0.0008345255126371005,14.0,0.0,2.1180747143217308e-10,284
A5002580025,0.00011921793037672866,2.0,0.0,1.0844542537327259e-16,285
A5002582126,0.0,0.0,0.0,5.5095984033568355e-21,286
A5002586041,0.0011921793037672865,20.0,0.0,4.376164076460866e-09,83
A5002593702,0.002384358607534573,40.0,0.0,1.8037429830248358e-06,287
A5002600110,5.960896518836433e-05,1.0,0.0,2.8209143825186998e-18,288
A5002609733,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,289
A5002610402,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,290
A5002625288,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,291
A5002649122,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,292
A5002654756,0.003099666189794945,57.0,6.008921549858251e-06,3.0038529887091786e-06,11
A5002659448,0.0004768717215069146,8.0,0.0,5.476201397928682e-10,293
A5002661723,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,294
A5002668347,0.0006556986170720076,11.0,0.0,1.2549212570265765e-09,9
A5002675555,0.0005960896518836433,11.0,0.0,5.905483722634686e-10,222
A5002684888,0.003218884120171674,57.0,5.6237827985523755e-06,2.56183107502246e-05,134
A5002701262,0.0002384358607534573,4.0,0.0,1.076093438155632e-14,295
A5002711718,0.0006556986170720076,11.0,0.0,2.8428317589051186e-11,296
A5002716088,5.960896518836433e-05,1.0,0.0,1.3629203762351874e-15,297
A5002719102,0.00011921793037672866,2.0,0.0,9.349719514958113e-09,138
A5002723310,0.00029804482594182163,5.0,0.0,5.552405779111559e-14,298
A5002723657,0.000715307582260372,12.0,0.0,6.66735413495003e-11,299
A5002725824,0.000178826895565093,3.0,0.0,1.4443081638495743e-15,300
A5002731966,0.000357653791130186,6.0,0.0,7.4151527704165e-07,6
